movie_id,language,english_name
264420,es,Spanish
85205,sv,Swedish
18799,hi,Hindi
488213,ru,Russian
2288,en,English
301614,hi,Hindi
18819,en,English
18819,pt,Portuguese
323378,el,Greek
61224,en,English
61224,fr,French
61224,he,Hebrew
61224,it,Italian
323379,es,Spanish
323379,de,German
18801,en,English
488221,sr,Serbian
488221,bg,Bulgarian
488221,ru,Russian
488221,de,German
383740,es,Spanish
383709,en,English
383709,es,Spanish
39502,sv,Swedish
280959,ta,Tamil
121597,en,English
121597,de,German
121597,fr,French
429523,es,Spanish
18802,en,English
2290,en,English
225997,es,Spanish
61239,en,English
61237,it,Italian
121604,en,English
2280,en,English
18804,de,German
18804,es,Spanish
18804,fr,French
18804,en,English
85216,sv,Swedish
39477,en,English
226099,cs,Czech
323372,es,Spanish
1274645,it,Italian
347344,sv,Swedish
121598,en,English
121598,hi,Hindi
121598,ur,Urdu
167383,de,German
2294,en,English
488158,pt,Portuguese
488262,en,English
323381,da,Danish
18808,en,English
2295,en,English
18820,en,English
85200,en,English
18825,fr,French
272687,zh,Mandarin
272687,ja,Japanese
272687,ko,Korean
18812,cn,Cantonese
18812,zh,Mandarin
39505,en,English
121602,zh,Mandarin
226033,es,Spanish
750368,es,Spanish
61243,fr,French
691700,fr,French
383725,nl,Dutch
2293,en,English
226052,en,English
226121,de,German
18822,cn,Cantonese
18822,zh,Mandarin
18822,en,English
18822,tl,Tagalog
85204,en,English
2297,en,English
61233,en,English
347375,id,Indonesian
347375,en,English
347375,ru,Russian
323396,el,Greek
167408,en,English
85236,en,English
226124,en,English
121587,en,English
429491,en,English
2299,fr,French
383749,nl,Dutch
85207,en,English
543114,sv,Swedish
429554,ca,Catalan
18816,cn,Cantonese
18816,en,English
121606,en,English
226069,ja,Japanese
121640,ar,Arabic
121640,en,English
121640,he,Hebrew
18826,en,English
39491,ta,Tamil
167427,es,Spanish
39507,en,English
2289,en,English
121642,it,Italian
121642,en,English
121642,bs,Bosnian
323380,en,English
323380,de,German
323380,he,Hebrew
323380,fr,French
347386,de,German
226163,en,English
226163,es,Spanish
226163,de,German
226163,it,Italian
383785,zh,Mandarin
383785,en,English
383785,hi,Hindi
383785,pt,Portuguese
39496,fi,Finnish
39514,en,English
39514,ru,Russian
226140,en,English
2291,en,English
226196,tl,Tagalog
2300,en,English
39498,ko,Korean
39498,de,German
18828,es,Spanish
18828,en,English
85224,en,English
61266,ru,Russian
85244,ru,Russian
429574,en,English
61263,en,English
61263,fr,French
61263,ru,Russian
18840,en,English
18840,zh,Mandarin
18840,fr,French
18840,ru,Russian
953817,en,English
39518,is,Icelandic
2302,yi,Yiddish
2302,en,English
2292,en,English
167440,gl,Galician
18835,en,English
39531,en,English
61265,en,English
85230,en,English
85230,pt,Portuguese
226229,en,English
383786,en,English
39503,en,English
429580,no,Norwegian
429580,pl,Polish
39538,en,English
39538,cn,Cantonese
39538,zh,Mandarin
61271,hi,Hindi
18823,en,English
2303,en,English
2303,de,German
323382,ar,Arabic
121655,en,English
39504,fr,French
39504,bm,Bambara
167449,zh,Mandarin
2304,fr,French
347382,ru,Russian
2310,en,English
226216,es,Spanish
85242,en,English
39541,en,English
167424,en,English
167424,de,German
167424,pl,Polish
323421,fr,French
121652,el,Greek
39508,da,Danish
39508,en,English
85268,en,English
39513,en,English
61278,en,English
61278,it,Italian
85250,ru,Russian
347387,de,German
18843,en,English
85269,ar,Arabic
18848,en,English
167453,en,English
488382,en,English
18836,en,English
18836,ru,Russian
645947,de,German
39516,de,German
39516,en,English
39516,it,Italian
383799,ar,Arabic
383799,he,Hebrew
85277,nl,Dutch
226245,en,English
226245,fr,French
226245,tr,Turkish
383788,de,German
488397,en,English
280996,fr,French
280996,en,English
280996,ja,Japanese
383807,fr,French
226251,en,English
61267,fr,French
167463,pt,Portuguese
429606,hi,Hindi
85247,en,English
226268,en,English
323428,sv,Swedish
2314,en,English
121647,ja,Japanese
167468,pt,Portuguese
167439,ja,Japanese
18857,cn,Cantonese
18857,zh,Mandarin
18858,en,English
264449,it,Italian
39545,en,English
323431,en,English
18841,en,English
18860,zh,Mandarin
18860,cn,Cantonese
61269,zh,Mandarin
61269,en,English
61269,ko,Korean
85279,da,Danish
383809,fr,French
39555,da,Danish
39554,de,German
39554,it,Italian
39554,en,English
2306,fr,French
2306,de,German
85281,da,Danish
488368,da,Danish
488368,de,German
264453,fr,French
18862,en,English
61270,ja,Japanese
226286,mk,Macedonian
226286,sl,Slovenian
226286,sr,Serbian
85284,ja,Japanese
85253,it,Italian
2320,en,English
2318,en,English
121653,en,English
121674,en,English
39561,pl,Polish
226303,en,English
226303,zu,Zulu
226303,st,Sotho
61296,fr,French
167447,fa,Persian
167447,en,English
2309,en,English
39560,zh,Mandarin
121677,en,English
121677,ur,Urdu
85256,en,English
226305,ar,Arabic
429633,de,German
61293,ru,Russian
347450,it,Italian
85297,fr,French
85297,pt,Portuguese
18849,de,German
18849,en,English
645967,de,German
645967,en,English
167484,en,English
2323,en,English
39542,en,English
347446,cs,Czech
167501,it,Italian
2312,en,English
226331,es,Spanish
347457,en,English
18855,cn,Cantonese
39564,en,English
645971,ca,Catalan
645971,es,Spanish
645971,en,English
39543,fr,French
18870,en,English
18870,ru,Russian
281019,ru,Russian
61280,en,English
85310,en,English
226338,fr,French
121662,en,English
383825,ru,Russian
39573,en,English
2313,en,English
2324,en,English
61301,it,Italian
18856,en,English
18856,fr,French
18872,ja,Japanese
167509,it,Italian
39567,de,German
39544,ja,Japanese
323426,hi,Hindi
2330,pt,Portuguese
2330,fr,French
2330,de,German
2330,ko,Korean
167502,en,English
609565,it,Italian
167548,mk,Macedonian
167548,sr,Serbian
226269,en,English
2325,en,English
2325,de,German
2325,ru,Russian
121688,ru,Russian
301730,en,English
347423,en,English
39578,en,English
429612,ar,Arabic
121691,en,English
226360,en,English
121667,en,English
347464,el,Greek
18885,en,English
301728,en,English
323432,fr,French
323432,pt,Portuguese
301733,en,English
691758,de,German
645962,en,English
645962,it,Italian
85327,en,English
2332,de,German
2332,fr,French
2332,ja,Japanese
2319,en,English
383860,hi,Hindi
18880,da,Danish
61308,fr,French
429617,cs,Czech
429617,nl,Dutch
429617,en,English
429617,de,German
429617,it,Italian
121702,fr,French
2335,fr,French
429697,ru,Russian
429697,uk,Ukrainian
121676,en,English
121676,ar,Arabic
2333,de,German
281007,no,Norwegian
226362,fr,French
226362,es,Spanish
488453,de,German
488453,en,English
2334,fr,French
2334,de,German
563907,it,Italian
18867,cn,Cantonese
18867,zh,Mandarin
301748,en,English
2321,en,English
85328,en,English
39563,en,English
167558,bn,Bengali
167558,hi,Hindi
39625,en,English
2322,en,English
2322,zh,Mandarin
2322,ru,Russian
2322,it,Italian
18886,en,English
347477,fr,French
61297,da,Danish
226363,en,English
167494,bn,Bengali
2337,de,German
39612,en,English
18869,en,English
18896,fr,French
85330,en,English
750619,es,Spanish
39641,pt,Portuguese
585622,it,Italian
61298,de,German
61298,en,English
121725,ja,Japanese
226334,es,Spanish
347478,fr,French
563857,it,Italian
563857,es,Spanish
121730,fr,French
264480,en,English
226366,sv,Swedish
2346,zh,Mandarin
383869,fr,French
323444,es,Spanish
85317,ru,Russian
2348,en,English
167571,nl,Dutch
226340,en,English
2336,de,German
39654,en,English
18899,en,English
18899,fr,French
18899,zh,Mandarin
18899,cn,Cantonese
226371,de,German
18877,cn,Cantonese
429721,es,Spanish
347482,fr,French
61303,it,Italian
121740,sv,Swedish
39643,en,English
226341,de,German
167583,it,Italian
585639,de,German
429662,en,English
429662,hi,Hindi
226445,it,Italian
18878,th,Thai
226448,en,English
61304,fr,French
167580,es,Spanish
39681,fr,French
347480,tr,Turkish
85324,en,English
429732,ro,Romanian
429732,ru,Russian
167581,de,German
167581,en,English
226452,sq,Albanian
226452,el,Greek
908130,mr,Marathi
2349,de,German
226354,en,English
2357,en,English
2357,es,Spanish
543188,id,Indonesian
85325,en,English
543192,id,Indonesian
39665,en,English
121749,lv,Latvian
847743,it,Italian
323501,en,English
645998,hi,Hindi
645998,en,English
2359,en,English
429698,en,English
121750,it,Italian
121743,it,Italian
226458,en,English
61314,it,Italian
226457,az,Azerbaijani
18889,ar,Arabic
18889,en,English
18906,fr,French
61361,fr,French
323517,hi,Hindi
167596,de,German
429710,it,Italian
18892,en,English
2361,it,Italian
301836,it,Italian
61337,en,English
2362,en,English
281052,en,English
281052,fr,French
85332,ru,Russian
61373,sv,Swedish
39693,cn,Cantonese
39693,zh,Mandarin
488512,th,Thai
18908,da,Danish
121756,en,English
121756,ja,Japanese
543182,id,Indonesian
264506,de,German
167618,de,German
167618,en,English
61342,it,Italian
18910,en,English
383870,nl,Dutch
301844,es,Spanish
691910,id,Indonesian
167575,en,English
121765,es,Spanish
61379,de,German
488623,ko,Korean
226393,en,English
226393,pa,Punjabi
226393,ur,Urdu
167624,fr,French
18897,fr,French
18897,it,Italian
18913,en,English
18913,es,Spanish
301846,en,English
85336,nl,Dutch
609657,it,Italian
85371,sk,Slovak
488538,ru,Russian
61385,ru,Russian
383911,ar,Arabic
18898,en,English
18898,fr,French
39704,en,English
281058,ru,Russian
167626,it,Italian
85373,en,English
85373,fr,French
121769,pl,Polish
488674,en,English
226437,pl,Polish
2373,fr,French
61387,en,English
61387,it,Italian
61387,tr,Turkish
301804,en,English
167628,ar,Arabic
167628,fr,French
61356,en,English
61356,es,Spanish
61356,ru,Russian
383921,ru,Russian
301849,sv,Swedish
18923,en,English
2355,en,English
121777,es,Spanish
61389,fr,French
85340,sv,Swedish
954066,fr,French
347524,pl,Polish
429727,en,English
301860,de,German
18925,en,English
18903,ru,Russian
226542,es,Spanish
18927,af,Afrikaans
18927,en,English
18927,zu,Zulu
609670,en,English
121742,de,German
383923,ru,Russian
646069,ar,Arabic
646069,de,German
646069,ku,Kurdish
646069,tr,Turkish
167637,it,Italian
585646,fr,French
167639,fr,French
167639,ar,Arabic
61400,hi,Hindi
323504,it,Italian
301825,de,German
488686,it,Italian
301875,en,English
383927,en,English
347492,ro,Romanian
429734,en,English
566060,en,English
566060,ar,Arabic
566060,he,Hebrew
18905,en,English
61405,fr,French
121789,en,English
18939,en,English
18939,cs,Czech
39691,en,English
167644,fi,Finnish
167644,sv,Swedish
564025,es,Spanish
85349,ja,Japanese
488695,ar,Arabic
488695,en,English
167658,fi,Finnish
347538,en,English
2360,fr,French
2360,en,English
18940,fr,French
85350,es,Spanish
85350,en,English
121791,ar,Arabic
121791,he,Hebrew
85404,ja,Japanese
121754,sv,Swedish
2382,fr,French
566062,it,Italian
566062,en,English
226461,ar,Arabic
226461,en,English
566061,en,English
566061,da,Danish
566061,fr,French
566061,sv,Swedish
564040,it,Italian
121793,en,English
121793,fr,French
585703,fa,Persian
429747,az,Azerbaijani
429747,ru,Russian
2383,en,English
85363,de,German
85363,fr,French
347548,en,English
39698,en,English
39698,no,Norwegian
167665,th,Thai
566063,de,German
566063,fr,French
566063,yi,Yiddish
566063,en,English
61374,fr,French
264525,es,Spanish
281085,en,English
85365,fr,French
85365,en,English
85365,it,Italian
167668,fr,French
18941,en,English
167673,en,English
121763,en,English
301898,tr,Turkish
488621,ko,Korean
264529,es,Spanish
61416,bs,Bosnian
61416,hr,Croatian
61416,sr,Serbian
61416,en,English
264511,de,German
281087,cn,Cantonese
281087,zh,Mandarin
121795,zh,Mandarin
2371,fr,French
2371,fa,Persian
2371,ru,Russian
226570,es,Spanish
85414,en,English
226486,en,English
85415,en,English
2385,fr,French
61386,en,English
61386,it,Italian
281089,en,English
121796,ja,Japanese
167627,ru,Russian
39758,en,English
488740,ar,Arabic
18916,fr,French
61418,en,English
121814,nb,Norwegian Bokmål
85375,en,English
85375,de,German
85375,sv,Swedish
121810,fr,French
281094,en,English
488681,es,Spanish
429824,fr,French
2374,fr,French
121817,en,English
226594,ar,Arabic
226594,en,English
226594,ru,Russian
226594,sv,Swedish
301852,es,Spanish
2392,it,Italian
347561,en,English
347561,tl,Tagalog
226540,en,English
18955,fr,French
121813,nl,Dutch
2375,fr,French
264526,pl,Polish
264535,de,German
264535,tr,Turkish
18947,en,English
2376,fr,French
61460,yi,Yiddish
61460,pl,Polish
61460,sv,Swedish
61460,de,German
301871,sl,Slovenian
85420,en,English
85388,de,German
2391,fr,French
2377,fr,French
18966,en,English
18966,it,Italian
85429,fr,French
18932,en,English
85434,de,German
85434,ru,Russian
85434,es,Spanish
85432,es,Spanish
85432,en,English
61404,fr,French
429835,id,Indonesian
488762,de,German
85394,en,English
85394,pl,Polish
85394,de,German
543248,ar,Arabic
805399,it,Italian
2380,fr,French
39770,en,English
39770,fr,French
167642,de,German
167642,fr,French
167642,en,English
167707,pt,Portuguese
226627,it,Italian
18935,en,English
2381,ru,Russian
39772,nl,Dutch
61409,en,English
61409,ru,Russian
226648,en,English
226648,hi,Hindi
226648,bo,Tibetan
85435,en,English
585702,de,German
585702,nl,Dutch
585702,it,Italian
585702,en,English
226641,de,German
18970,en,English
39749,sv,Swedish
39776,zh,Mandarin
39776,cn,Cantonese
264540,en,English
264540,sv,Swedish
429805,es,Spanish
167710,tl,Tagalog
121794,es,Spanish
18969,en,English
85408,de,German
85441,ar,Arabic
85437,es,Spanish
18943,en,English
121835,en,English
121835,de,German
121835,pl,Polish
121830,en,English
301901,es,Spanish
167709,fr,French
323615,fr,French
585705,en,English
18975,en,English
18975,it,Italian
264541,de,German
226588,en,English
2387,fr,French
2401,ja,Japanese
264543,cs,Czech
61473,en,English
61473,it,Italian
301903,es,Spanish
121842,de,German
121842,fr,French
121842,en,English
18971,en,English
226672,en,English
585714,en,English
301923,en,English
347585,en,English
167726,sv,Swedish
691968,pl,Polish
39764,en,English
281120,ar,Arabic
61471,en,English
61435,en,English
39780,fr,French
39780,en,English
167683,pt,Portuguese
167683,en,English
226674,fr,French
226608,en,English
2414,fr,French
2410,it,Italian
39767,ja,Japanese
383993,zh,Mandarin
39784,ko,Korean
323583,de,German
323583,en,English
85443,es,Spanish
167738,en,English
488756,hu,Hungarian
121856,pt,Portuguese
121856,es,Spanish
121856,en,English
226690,en,English
167756,sq,Albanian
167756,cs,Czech
564057,es,Spanish
18979,en,English
323591,en,English
281128,es,Spanish
61491,nl,Dutch
121824,en,English
85445,ca,Catalan
692058,es,Spanish
429828,ru,Russian
691976,it,Italian
264563,ja,Japanese
121854,en,English
121854,de,German
121854,no,Norwegian
121854,ru,Russian
121854,sv,Swedish
347576,hi,Hindi
226693,de,German
226693,en,English
85449,en,English
85449,fr,French
85452,fr,French
85452,es,Spanish
85452,pt,Portuguese
61492,ja,Japanese
167690,es,Spanish
383969,de,German
264562,es,Spanish
121873,de,German
121873,en,English
121873,fr,French
121873,he,Hebrew
121873,la,Latin
61462,en,English
61462,it,Italian
121869,es,Spanish
121869,en,English
39771,en,English
226732,en,English
281131,en,English
121826,fr,French
121826,en,English
264564,fr,French
226633,de,German
226633,es,Spanish
167777,es,Spanish
18989,en,English
301932,hr,Croatian
2395,fr,French
2395,pt,Portuguese
264568,en,English
39793,ja,Japanese
61463,it,Italian
323650,ka,Georgian
121875,fr,French
121828,ja,Japanese
226735,en,English
61468,zh,Mandarin
61509,fr,French
85438,es,Spanish
121876,pt,Portuguese
121876,es,Spanish
429924,fr,French
121831,en,English
281138,es,Spanish
264576,pt,Portuguese
226654,hr,Croatian
281139,zh,Mandarin
323656,en,English
39777,de,German
39795,no,Norwegian
692080,en,English
429866,es,Spanish
692071,es,Spanish
488813,en,English
226739,es,Spanish
226739,en,English
85442,en,English
2435,es,Spanish
226749,en,English
226749,no,Norwegian
2402,fr,French
85459,es,Spanish
39797,sv,Swedish
61487,en,English
121878,zh,Mandarin
167733,en,English
167733,fr,French
85460,de,German
85460,en,English
429952,sv,Swedish
429952,tr,Turkish
39781,en,English
226765,de,German
323634,en,English
39799,ja,Japanese
2436,fr,French
2436,en,English
908305,es,Spanish
383998,it,Italian
39798,ja,Japanese
264555,en,English
167810,en,English
323664,it,Italian
39783,en,English
85462,ca,Catalan
85462,en,English
85462,es,Spanish
429886,lt,Lithuanian
429886,de,German
121879,en,English
2437,fr,French
488923,ar,Arabic
18984,en,English
85461,ca,Catalan
323665,en,English
85446,en,English
692105,tr,Turkish
226702,pl,Polish
646168,en,English
2440,en,English
2440,de,German
2440,ko,Korean
2440,fr,French
826237,de,German
826237,en,English
564073,pt,Portuguese
226788,fr,French
323648,en,English
429971,de,German
85464,ar,Arabic
226711,uk,Ukrainian
323653,de,German
39787,en,English
226789,it,Italian
2442,en,English
61506,en,English
61506,nl,Dutch
85469,de,German
19017,en,English
121872,en,English
121883,en,English
121883,de,German
61529,en,English
429916,ko,Korean
2444,es,Spanish
226728,en,English
226728,es,Spanish
121888,it,Italian
121886,en,English
121886,de,German
121886,pt,Portuguese
39788,pl,Polish
429976,de,German
167830,it,Italian
19018,en,English
39807,en,English
39817,hi,Hindi
39806,en,English
281133,es,Spanish
85474,fr,French
85474,en,English
429918,ja,Japanese
121890,en,English
226814,it,Italian
85454,fr,French
85454,en,English
429977,de,German
323674,en,English
384018,en,English
384018,ru,Russian
384018,sm,Samoan
488969,en,English
281168,en,English
2429,fr,French
488971,en,English
2453,en,English
281137,es,Spanish
121895,fr,French
121895,en,English
39827,en,English
85456,en,English
488996,et,Estonian
323675,en,English
226736,he,Hebrew
323677,de,German
323677,en,English
121893,el,Greek
121893,en,English
2430,fr,French
347634,hi,Hindi
429981,de,German
2455,fr,French
167858,ru,Russian
384021,en,English
226857,en,English
323676,en,English
18998,en,English
19039,en,English
167854,it,Italian
39830,en,English
323658,fr,French
564117,fa,Persian
19002,en,English
430007,fr,French
121908,en,English
85496,en,English
19029,en,English
543294,vi,Vietnamese
323660,en,English
167869,it,Italian
61535,en,English
347641,es,Spanish
226772,ru,Russian
2464,en,English
19008,sk,Slovak
39840,ro,Romanian
39800,en,English
347642,en,English
19044,ja,Japanese
39837,hi,Hindi
121881,en,English
61536,en,English
2486,en,English
2441,es,Spanish
39843,cn,Cantonese
39843,de,German
121927,en,English
121927,es,Spanish
121927,it,Italian
19010,en,English
121932,es,Spanish
751182,sw,Swahili
751182,en,English
85457,ne,Nepali
85457,en,English
430035,en,English
2469,es,Spanish
167826,af,Afrikaans
430040,en,English
489064,es,Spanish
489064,en,English
19014,en,English
281199,en,English
121931,es,Spanish
301950,en,English
323686,ru,Russian
489077,fr,French
489077,es,Spanish
85511,en,English
323667,it,Italian
323667,ru,Russian
19052,en,English
281158,pt,Portuguese
121934,es,Spanish
85509,en,English
61527,en,English
226936,it,Italian
2493,en,English
19058,en,English
2487,en,English
2487,ja,Japanese
226795,it,Italian
39844,en,English
564131,ru,Russian
430043,en,English
2447,en,English
2447,pt,Portuguese
121933,es,Spanish
264592,ar,Arabic
264592,de,German
347660,es,Spanish
347660,gl,Galician
264633,es,Spanish
347629,en,English
167897,de,German
121936,en,English
121936,fr,French
19025,hi,Hindi
564138,en,English
226937,it,Italian
39828,cn,Cantonese
39828,en,English
121950,en,English
347630,en,English
19064,en,English
61548,en,English
85525,ko,Korean
2459,fr,French
167928,fi,Finnish
2502,en,English
2502,ru,Russian
2502,de,German
2502,it,Italian
85495,ru,Russian
61551,en,English
61551,pt,Portuguese
227019,en,English
121923,en,English
167931,pt,Portuguese
2460,es,Spanish
347670,pt,Portuguese
19066,en,English
61559,ar,Arabic
61559,en,English
489013,ru,Russian
19048,th,Thai
19065,en,English
39839,hi,Hindi
19067,en,English
19067,ru,Russian
564140,de,German
39854,cn,Cantonese
39855,en,English
323679,en,English
85529,en,English
489166,en,English
489166,no,Norwegian
121961,gl,Galician
121961,es,Spanish
167874,en,English
264656,en,English
430081,de,German
430081,en,English
121929,es,Spanish
2470,es,Spanish
2503,en,English
2503,fr,French
2503,ar,Arabic
2503,ru,Russian
2503,es,Spanish
19051,en,English
61552,de,German
85542,en,English
85542,hi,Hindi
61539,de,German
61539,es,Spanish
384112,fr,French
384112,hu,Hungarian
692178,es,Spanish
121969,ru,Russian
19053,en,English
430083,de,German
61542,en,English
61542,fr,French
264653,de,German
61540,it,Italian
167960,en,English
347653,es,Spanish
85537,fr,French
39845,en,English
121970,ru,Russian
226962,pl,Polish
85543,es,Spanish
39857,en,English
39857,cn,Cantonese
226979,en,English
39859,en,English
264642,en,English
19079,en,English
489172,en,English
489172,el,Greek
39848,en,English
121968,ru,Russian
323692,en,English
347688,en,English
167980,de,German
61569,en,English
384086,de,German
564147,hi,Hindi
564147,kn,Kannada
19059,en,English
61574,en,English
227064,en,English
489138,fi,Finnish
347687,cs,Czech
39865,cn,Cantonese
264644,en,English
227075,it,Italian
227038,en,English
227038,de,German
227038,he,Hebrew
227038,ru,Russian
19063,ja,Japanese
19076,en,English
2537,eu,Basque
2537,en,English
2537,fr,French
2537,es,Spanish
323694,en,English
61575,it,Italian
85546,fr,French
85546,en,English
347669,es,Spanish
227046,es,Spanish
39867,en,English
489146,da,Danish
121987,he,Hebrew
2528,fr,French
85545,pl,Polish
85545,fr,French
85545,en,English
2501,en,English
2501,fr,French
2501,de,German
2501,nl,Dutch
2501,it,Italian
430127,es,Spanish
39851,cn,Cantonese
39851,en,English
39851,fr,French
121985,zh,Mandarin
489243,en,English
61580,pl,Polish
19086,en,English
19086,es,Spanish
167935,es,Spanish
39872,ja,Japanese
61581,it,Italian
85530,no,Norwegian
121991,he,Hebrew
489221,en,English
489164,en,English
85547,fr,French
430145,en,English
121960,fr,French
121960,it,Italian
2539,es,Spanish
2539,en,English
489245,en,English
61563,en,English
347689,en,English
264696,ko,Korean
85533,bn,Bengali
85533,de,German
85533,fr,French
85533,en,English
85533,th,Thai
85533,ja,Japanese
85533,es,Spanish
39874,en,English
281209,en,English
85549,es,Spanish
227124,th,Thai
323710,en,English
646282,en,English
646282,fr,French
646282,it,Italian
646282,es,Spanish
281233,ca,Catalan
281233,es,Spanish
167948,en,English
430156,en,English
227108,pt,Portuguese
264660,en,English
168008,de,German
167951,en,English
2565,en,English
489176,en,English
489176,de,German
227135,it,Italian
19092,en,English
430161,es,Spanish
2517,ja,Japanese
39880,ja,Japanese
19073,en,English
19073,tl,Tagalog
121998,it,Italian
39881,cn,Cantonese
384116,en,English
384116,cs,Czech
347697,ko,Korean
122002,he,Hebrew
264668,de,German
227143,uk,Ukrainian
2567,en,English
2575,en,English
2575,es,Spanish
39862,en,English
61624,da,Danish
61624,de,German
19095,fr,French
384113,es,Spanish
61629,en,English
227156,en,English
167963,es,Spanish
2526,en,English
2577,en,English
61630,it,Italian
39863,ja,Japanese
302036,en,English
384171,it,Italian
61578,en,English
168025,hi,Hindi
121977,de,German
264722,sh,Serbo-Croatian
167983,pt,Portuguese
347700,en,English
19084,en,English
168026,en,English
168026,zh,Mandarin
19083,en,English
227199,ru,Russian
323774,en,English
121986,en,English
264723,fr,French
430128,pt,Portuguese
264721,de,German
19099,fr,French
2538,es,Spanish
430174,fr,French
39897,el,Greek
19085,en,English
264724,pt,Portuguese
227229,en,English
585870,fi,Finnish
61637,en,English
19100,fr,French
39868,en,English
302041,pl,Polish
122080,tl,Tagalog
61591,ja,Japanese
19098,fr,French
347704,ja,Japanese
39900,cn,Cantonese
39900,en,English
384212,de,German
384212,en,English
384212,fr,French
384212,it,Italian
19087,en,English
19103,en,English
61594,it,Italian
61640,en,English
19101,fr,French
19101,en,English
264682,it,Italian
430150,pt,Portuguese
39901,cn,Cantonese
39899,en,English
39875,en,English
264730,es,Spanish
168040,it,Italian
61598,en,English
122088,he,Hebrew
227261,et,Estonian
85550,ko,Korean
122081,en,English
430219,es,Spanish
430219,gn,Guarani
121995,he,Hebrew
430204,de,German
61644,en,English
39879,zh,Mandarin
39903,sv,Swedish
489430,es,Spanish
61601,en,English
168086,en,English
168086,de,German
85551,en,English
281249,de,German
281249,en,English
19108,en,English
2566,de,German
2566,fr,French
2566,en,English
85575,ja,Japanese
323788,en,English
227306,it,Italian
227306,en,English
227306,ja,Japanese
646386,es,Spanish
2587,en,English
61604,en,English
85544,es,Spanish
323792,en,English
2588,es,Spanish
19094,en,English
384243,nl,Dutch
39907,th,Thai
61623,de,German
85581,nl,Dutch
168098,en,English
168022,en,English
2594,fr,French
227325,en,English
39889,en,English
85583,en,English
85583,hu,Hungarian
19112,en,English
85556,en,English
384247,cs,Czech
566214,es,Spanish
122003,he,Hebrew
168100,zh,Mandarin
168100,en,English
384262,fi,Finnish
384262,sv,Swedish
384262,en,English
61655,ar,Arabic
19097,fr,French
489302,bg,Bulgarian
19114,en,English
122126,ko,Korean
384158,en,English
347727,de,German
347701,fr,French
347701,es,Spanish
85589,no,Norwegian
430246,en,English
430246,id,Indonesian
227159,en,English
61656,en,English
264746,ko,Korean
39895,de,German
39895,en,English
85592,es,Spanish
19116,en,English
19116,de,German
281242,it,Italian
281242,tr,Turkish
430250,en,English
227329,cn,Cantonese
227336,ko,Korean
61631,es,Spanish
85559,en,English
2604,en,English
2604,es,Spanish
646332,es,Spanish
302057,fr,French
19118,es,Spanish
19118,en,English
168027,en,English
85598,en,English
39912,en,English
39912,pl,Polish
85562,en,English
122143,fr,French
122143,en,English
384270,fr,French
264725,en,English
168112,sv,Swedish
85602,en,English
85565,en,English
566216,tr,Turkish
566216,ps,Pushto
566216,bg,Bulgarian
566216,fa,Persian
566216,en,English
2609,en,English
61638,it,Italian
281264,en,English
543412,en,English
168051,en,English
168051,it,Italian
122140,en,English
122140,fr,French
61663,fr,French
227262,de,German
264749,pt,Portuguese
430263,ru,Russian
264729,es,Spanish
19123,fr,French
19123,es,Spanish
19123,it,Italian
19126,en,English
85567,en,English
61659,fr,French
585952,en,English
122083,fr,French
430258,fr,French
430258,sr,Serbian
2611,el,Greek
2611,en,English
2611,ga,Irish
489418,fr,French
61661,fr,French
61664,en,English
61664,fr,French
61664,hu,Hungarian
384289,en,English
347757,en,English
61642,en,English
168128,en,English
168116,ar,Arabic
168116,de,German
168116,ku,Kurdish
85572,en,English
19105,en,English
39915,cn,Cantonese
122089,en,English
122089,fr,French
122089,it,Italian
39919,de,German
347752,en,English
347752,fr,French
227300,en,English
384314,de,German
384314,hu,Hungarian
39917,en,English
39904,th,Thai
2613,nl,Dutch
2613,en,English
347754,en,English
39905,es,Spanish
227350,en,English
227350,ru,Russian
227350,sv,Swedish
19133,en,English
85579,tr,Turkish
19127,en,English
85616,da,Danish
692383,it,Italian
227359,en,English
39918,de,German
39918,en,English
122174,ro,Romanian
122174,sr,Serbian
122163,en,English
264736,pt,Portuguese
19109,en,English
566219,en,English
566219,es,Spanish
692430,pl,Polish
39908,en,English
227364,fi,Finnish
61651,en,English
2612,en,English
61675,fr,French
61675,en,English
61665,fr,French
39909,en,English
384321,en,English
384321,he,Hebrew
61653,en,English
61667,de,German
61667,es,Spanish
61667,fr,French
61667,en,English
61667,it,Italian
61667,la,Latin
61667,pl,Polish
2616,en,English
489471,en,English
384318,ar,Arabic
384318,fr,French
227366,ja,Japanese
39910,it,Italian
2614,en,English
39925,en,English
122184,es,Spanish
2605,en,English
19139,es,Spanish
19139,en,English
39913,zh,Mandarin
39913,en,English
39913,fr,French
39923,en,English
61658,fr,French
19143,en,English
61674,th,Thai
227370,fi,Finnish
227370,sv,Swedish
85594,tl,Tagalog
347762,en,English
168162,ru,Russian
168114,hi,Hindi
61682,ja,Japanese
61676,cn,Cantonese
2608,en,English
2608,es,Spanish
39928,es,Spanish
85622,de,German
543411,tl,Tagalog
264761,ko,Korean
347766,es,Spanish
227339,sv,Swedish
2617,en,English
227383,fi,Finnish
227347,bg,Bulgarian
61685,fr,French
61683,fr,French
85626,cs,Czech
39916,it,Italian
122188,ja,Japanese
122157,es,Spanish
281291,zh,Mandarin
281291,da,Danish
281291,en,English
281291,fr,French
61686,ar,Arabic
61686,fr,French
2610,en,English
19150,es,Spanish
19150,en,English
2620,en,English
