movie_id,keyword_id,keyword_name
394855,1817,orgy
394855,11469,memory loss
394855,207046,murder mystery
394855,272242,giallo
508404,992,bus
508404,2776,bus ride
508404,5612,bus driver
508404,5709,bus stop
508404,157812,blood lust
508404,206298,young adult
508404,278504,bad blood
508404,285961,low budget
67660,5999,advice
67660,9673,love
67660,14534,relationship
67660,179431,duringcreditsstinger
67660,182293,turning the tables
67660,182295,reading a book
8827,726,drug abuse
8827,90,"paris, france"
8827,818,based on novel or book
8827,14522,co-workers relationship
8827,168750,advertising executive
8827,186507,advertising agency
8827,256413,advertising campaign
45204,187056,woman director
24825,779,martial arts
24825,782,assassin
24825,1721,fight
24825,9748,revenge
24825,10278,ninja
24825,7002,vigilante
24825,13015,terrorism
24825,14546,massacre
24825,18522,one against many
24825,192913,warrior
24825,207268,neo-noir
24825,219404,action hero
329809,6148,court
329809,8881,jury
329809,33519,courtroom
329809,222517,legal drama
329809,235592,criminal trial
8831,779,martial arts
8831,4379,time travel
8831,9717,based on comic
8831,175629,alternative reality
24821,6095,house
24821,14809,dead mother
24821,208293,wood
132744,8015,cop
132744,18026,drug lord
132744,18035,family
357469,417,corruption
357469,1224,radio station
357469,9826,murder
445456,5565,biography
445456,9672,based on true story
445456,10909,lawyer
445456,18409,mental patient
445456,164306,legal battle
445456,167982,unlikely friendship
246273,258533,gay theme
67667,187056,woman director
132769,2231,drug dealer
132769,779,martial arts
132769,6149,police
132769,167541,buddy comedy
8832,6078,politics
8832,131,italy
8832,716,vatican
8832,1228,1970s
8832,2569,prime minister
8832,5565,biography
8832,10391,mafia
8832,191970,italian history
8832,208289,1980s
8832,210608,1990s
8832,215036,state crimes
8832,225677,cosa nostra
8832,232675,domestic terrorism
8832,255066,pentito
8832,255067,repentant mobster
95334,1653,explosive
95334,9748,revenge
95334,9786,burned alive
95334,9826,murder
95334,10391,mafia
95334,12346,eta terrorist group
95334,13015,terrorism
95334,155497,truck driver
95334,156444,trucking
45205,187056,woman director
329814,4373,fraud
329814,170827,sex comedy
183331,4344,musical
8833,851,dual identity
8833,2281,mistake in person
8833,1308,secret identity
8833,1809,rio de janeiro
8833,10329,wealth
8833,11514,social satire
8833,161891,doppelgänger
8833,174244,brawl
307358,3521,earthquake
307358,187056,woman director
8834,242,new york city
8834,782,assassin
8834,591,central intelligence agency (cia)
8834,720,helicopter
8834,6086,government
8834,3713,chase
8834,6078,politics
8834,1523,obsession
8834,1749,taxi driver
8834,1812,fbi
8834,2340,paranoia
8834,2564,wheelchair
8834,4934,theory
8834,6318,control
8834,9856,flashback
8834,9665,cover-up
8834,9826,murder
8834,10410,conspiracy
8834,13006,torture
8834,194581,geronimo
8834,226689,newsletter
329815,447,post-traumatic stress disorder (ptsd)
329815,1543,war veteran
329815,3088,bodyguard
329815,13065,soldier
329815,156661,threat
329815,162380,ex soldier
329815,187056,woman director
394922,548,countryside
394922,2673,horse
394922,2754,trauma
394922,9748,revenge
394922,18035,family
394922,33494,couple
394922,189414,furnace
394922,217115,art restoration
24828,470,spy
24828,249136,suspicious
24828,325800,disrespectful
45223,3430,pickpocket
45223,9673,love
45223,9727,thief
45223,162846,ghost
45223,278776,fat
183332,1975,arabian
8835,2123,father murder
8835,6946,blonde
8835,8664,superficiality
8835,9749,beauty salon
8835,9798,law school
8835,9826,murder
8835,171176,girl power
8835,186526,toy dog
8835,217020,chihuahua dog
8835,231198,blonde stereotype
8835,241991,proving oneself
8835,272794,murder confession
1181348,828,waitress
1181348,10714,serial killer
1181348,214827,family problems
1181348,251620,town
1181348,267422,rural setting
1181348,323114,crime
329819,2438,social worker
329819,14857,juvenile delinquent
329819,187056,woman director
394918,195624,black lgbt
67675,6029,concert
67675,11634,live performance
67675,156205,concert film
67675,179431,duringcreditsstinger
67675,220266,fandom
67675,246377,music documentary
67675,269769,based on tv series
508466,6026,cinema on cinema
508466,156212,spaghetti western
508466,166512,graveyard
508466,184793,movie set
508466,220266,fandom
508466,243567,film shoot
508466,316782,"burgos, spain"
8836,1603,extraterrestrial technology
8836,1812,fbi
8836,9951,alien
8836,10093,priest
8836,11612,hospital
8836,179431,duringcreditsstinger
8836,269769,based on tv series
24831,1357,fish
24831,1706,experiment
24831,5767,summer camp
24831,1261,river
24831,5160,animal attack
24831,4595,us army
24831,12193,reporter
24831,158045,piranha
24831,158291,tent camp
24831,158292,eugenics
24831,209662,killer fish
45225,6054,friendship
45225,12396,hollywood
246308,3515,banker
246308,592,capitalism
246308,74,germany
246308,6126,banking
246308,14737,economics
246308,165193,financial crisis
246308,188950,corporation
67685,3458,bartender
67685,3473,carnival
67685,208930,radio dj
67685,211869,art exhibition
95375,642,robbery
95375,739,sexual abuse
95375,4426,sadism
95375,9826,murder
24830,779,martial arts
24830,14941,martial artist
24830,250944,kung foo
24832,1591,ex-detainee
24832,5572,fistfight
24832,4954,paternity
24837,3880,snuff
24837,10292,gore
24837,13006,torture
24837,163053,found footage
24837,234906,murder spree
8838,782,assassin
8838,4654,undercover agent
8838,697,loss of loved one
8838,1812,fbi
8838,1646,autism
8838,3432,"bangkok, thailand"
8838,3635,national security agency (nsa)
8838,10656,child in peril
8838,10410,conspiracy
8838,181318,asperger's syndrome
24833,65,holiday
24833,207317,christmas
45227,4344,musical
45243,8070,stag night
45243,11469,memory loss
45243,11199,undercover cop
45243,14964,drugs
45243,335891,宿醉2
67687,1842,village life
67687,265586,stepmother stepdaughter relationship
329829,1459,marriage proposal
329829,2660,strong woman
329829,2011,queen
329829,1192,sweden
329829,4101,political negotiations
329829,3691,forbidden love
329829,4263,duty
329829,5515,heir to the throne
329829,4411,sexism
329829,9672,based on true story
329829,10048,unrequited love
329829,13118,love interest
329829,34221,gender roles
329829,41410,madness
329829,207941,17th century
8840,1400,swordplay
8840,2343,magic
8840,4152,kingdom
8840,4978,immortality
8840,3071,prince
8840,4798,despot
8840,5457,mythical creature
8840,9725,sword fight
8840,9748,revenge
8840,10466,knight
8840,10982,king arthur
8840,12554,dragon
8840,14643,battle
8840,161257,medieval
8840,173905,dragonslayer
8840,211614,scheme
8840,234213,sword and sorcery
8840,235499,10th century
8840,252344,talking dragon
8840,269233,good versus evil
8840,307254,evil king
8840,307255,last of its kind
95361,201954,winter vacation
45244,970,parent child relationship
45244,697,loss of loved one
45244,1909,coffin
45244,10873,school
45244,12987,poverty
45244,13059,prostitution
67696,392,england
67696,9840,romance
67696,9571,motor sport
67696,155514,dirt bike
329833,7024,fashion designer
329833,9663,sequel
329833,15479,fashion
329833,167193,male model
329833,167198,fashion show
329833,173242,modeling
329833,275133,fashion model
329833,301427,fashionista
329833,301428,runway model
394934,225108,darin
8841,2356,immigrant
8841,4034,class society
8841,90,"paris, france"
8841,2132,literature
8841,3925,boredom
8841,1952,socially deprived family
8841,2173,illegal immigration
8841,7920,violence in schools
8841,2470,education
8841,5976,multiculturalism
8841,8746,republicanism
8841,10508,teacher
8841,10873,school
8841,41525,high school teacher
8841,190116,school life
8841,193547,teachers and students
8841,250965,french teacher
8841,296608,teenager
132800,236,suicide
132800,1353,underground
132800,1735,amateur detective
132800,9826,murder
132800,10093,priest
132800,15216,avant-garde
132800,156197,cripple
132800,157151,astrology
132800,211461,amateur footage
8842,6075,sports
8842,5565,biography
8842,155840,boxing promoter
8842,156330,boxing trainer
8842,191731,female empowerment
8842,209476,boxing
8842,281585,inspirational
8842,305093,woman in a man's world
45232,830,car race
132792,3134,louisiana
132792,6083,politician
132792,5565,biography
8843,387,california
8843,222,schizophrenia
8843,793,drowning
8843,4563,virtual reality
8843,2726,therapist
8843,6259,psychopath
8843,1812,fbi
8843,5340,investigation
8843,2673,horse
8843,10292,gore
8843,9887,surrealism
8843,6373,sadomasochism
8843,10714,serial killer
8843,18034,desert
8843,184312,mind game
8843,234868,subconscious
45233,378,prison
45233,570,rape
45233,2804,exploitation
45233,5424,women's prison
45233,9663,sequel
45233,10053,sexploitation
45233,13006,torture
45233,33998,lesbian sex
45233,186718,corrupt official
45233,267122,sex
8839,6054,friendship
8839,6155,afterlife
8839,6152,supernatural
8839,3335,halloween
8839,6733,bullying
8839,6956,treasure hunt
8839,9717,based on comic
8839,9713,friends
8839,10809,teenage girl
8839,15040,ghost hunting
8839,33637,super power
8839,159313,psychiatry
8839,162846,ghost
8839,189449,disorder
8839,193545,young heroes
8839,202322,imaginary
8839,206834,mischievous children
8839,256908,ghost child
8839,264326,mischief
8839,308408,unfinished business
95383,208403,celebrity photographer
45264,6782,addiction
45264,7312,road trip
45264,14735,motorcycle
246403,1329,canada
246403,1523,obsession
246403,4434,interview
246403,9758,deception
246403,7240,walrus
246403,10660,mysterious man
246403,170383,disfigurement
246403,210733,podcaster
246403,235261,abduction
246403,241980,turned into animal
246403,324713,whimsical
246403,325790,cruel
569543,924,italian
569543,5565,biography
394968,187056,woman director
286995,187056,woman director
132799,15060,period drama
132812,187056,woman director
132812,236964,immigrant bride
132812,248025,matchmaker
132812,258955,latin american immigration
132812,324674,matchmaking service
246400,15061,docudrama
246400,187056,woman director
246400,198334,part fiction
8844,7035,giant insect
8844,10090,board game
8844,10941,disappearance
8844,10787,jungle
8844,158086,recluse
8844,208156,frantic
8844,221178,stampede
8844,246466,based on young adult novel
8844,256330,mischievous
8844,309974,absurd
8844,311315,dramatic
8844,325765,amused
8844,325818,frightened
246455,934,judge
246455,9826,murder
246455,10391,mafia
246455,230890,anti-mafia
287007,4344,musical
67720,422,vietnam veteran
67720,818,based on novel or book
445526,10391,mafia
445526,225677,cosa nostra
8845,779,martial arts
8845,2770,war ship
8845,3070,mercenary
8845,3312,nuclear missile
8845,4410,u.s. navy
8845,7188,hostage-taking
8845,13015,terrorism
8845,18522,one against many
8845,160860,battleship
8845,219404,action hero
8845,269233,good versus evil
246457,378,prison
246457,5965,marxism
246457,131,italy
246457,10507,hegemony
246457,173644,communism
24858,6564,terminal illness
24858,12423,undocumented immigrant
24858,13028,writer
24860,236,suicide
24860,2708,hitman
24860,1385,antwerp
24860,9826,murder
24860,157241,criminal investigation
24860,207268,neo-noir
24860,225582,child prostitution
287005,2383,feminism
132841,74,germany
132841,11800,mockumentary
132841,309851,reichsbuerger
132815,596,adultery
132815,12564,werewolf
132815,21747,poland
132815,198331,vengeful spirit
132815,209568,folk horror
445571,931,jealousy
445571,1157,husband wife relationship
445571,2587,married couple
445571,2466,sarcasm
445571,10123,dark comedy
445571,6186,games
445571,6060,insult
445571,9748,revenge
445571,10226,neighbor
445571,15162,dog
445571,155939,group of friends
445571,167830,corvette stingray
445571,176425,creepy neighbor
445571,179430,aftercreditsstinger
445571,241752,embarrasment
445571,243959,brother brother relationship
445571,258604,board games
183410,3739,funeral
183410,10201,death of father
8854,9715,superhero
8854,9717,based on comic
8854,12670,"los angeles, california"
8854,13065,soldier
8854,162365,military
445558,10229,singer
24862,14544,robot
24870,187056,woman director
24870,252079,naturism
45269,1025,great britain
45269,6038,marriage
45269,3101,stutter
45269,2471,monarchy
45269,3998,palace
45269,2135,radio
45269,4305,radio transmission
45269,4833,royal family
45269,9672,based on true story
45269,10201,death of father
45269,6001,speech
45269,9920,royalty
45269,12995,historical fiction
45269,214548,1930s
45269,215634,british royal family
45269,220649,british monarchy
45269,243503,winston churchill
45269,252806,speech therapy
45269,261315,corgi
8846,1605,new love
