,international,worldwide,domestic,error
tt5974388,1571975.0,1679952.0,107977.0,
tt0211445,0.0,0.0,0.0,
tt5705058,1816406.0,1944392.0,127986.0,
tt0060263,0.0,0.0,0.0,
tt0850253,684678.0,908847.0,224169.0,
tt0099409,0.0,2742912.0,2742912.0,
tt0105187,0.0,3067917.0,3067917.0,
tt0464907,0.0,0.0,0.0,
tt0230025,0.0,148479.0,148479.0,
tt0109299,0.0,0.0,0.0,
tt8983202,2445252.0,2445252.0,0.0,
tt3350890,0.0,0.0,0.0,
tt0401244,0.0,181872.0,181872.0,
tt0068026,0.0,0.0,0.0,
tt0082353,0.0,6400000.0,6400000.0,
tt1332128,0.0,0.0,0.0,
tt5974402,0.0,0.0,0.0,
tt0072405,0.0,0.0,0.0,
tt0240515,88035.0,14343028.0,14254993.0,
tt4123430,496200000.0,655755901.0,159555901.0,
tt0067591,0.0,0.0,0.0,
tt0455805,4708281.0,8443998.0,3735717.0,
tt0109760,0.0,0.0,0.0,
tt0092783,0.0,1984315.0,1984315.0,
tt0278490,0.0,0.0,0.0,
tt1413259,0.0,0.0,0.0,
tt0083326,0.0,8206145.0,8206145.0,
tt0074479,0.0,0.0,0.0,
tt0303658,0.0,0.0,0.0,
tt0780516,5619353.0,6819587.0,1200234.0,
tt0477349,6743782.0,6743782.0,0.0,
tt0332375,1334927.0,10275509.0,8940582.0,
tt1483004,10096836.0,10096836.0,0.0,
tt0103761,0.0,0.0,0.0,
tt1051267,13142.0,13142.0,0.0,
tt0080603,0.0,0.0,0.0,
tt0230432,0.0,0.0,0.0,
tt0093129,0.0,0.0,0.0,
tt0091068,0.0,0.0,0.0,
tt1550902,0.0,0.0,0.0,
tt0104864,0.0,0.0,0.0,
tt0230419,0.0,0.0,0.0,
tt0093132,0.0,0.0,0.0,
tt0103977,0.0,0.0,0.0,
tt0756727,0.0,30975.0,30975.0,
tt4686604,490337.0,490337.0,0.0,
tt1587419,0.0,0.0,0.0,
tt0076594,0.0,0.0,0.0,
tt0884224,715322.0,1296184.0,580862.0,
tt1603807,0.0,0.0,0.0,
tt0107863,0.0,18289763.0,18289763.0,
tt0085514,0.0,0.0,0.0,
tt1361318,1857574.0,1857574.0,0.0,
tt0821810,0.0,43907.0,43907.0,
tt0087854,0.0,0.0,0.0,
tt1566948,29957.0,29957.0,0.0,
tt0430420,0.0,0.0,0.0,
tt0077742,0.0,10432366.0,10432366.0,
tt3433074,31116264.0,31116264.0,0.0,
tt0119926,0.0,0.0,0.0,
tt0407021,28489.0,31516.0,3027.0,
tt2306783,0.0,0.0,0.0,
tt0482930,8830435.0,8830435.0,0.0,
tt1114730,0.0,0.0,0.0,
tt0238936,2683392.0,5428774.0,2745382.0,
tt0096027,0.0,0.0,0.0,
tt0117731,54000000.0,146027888.0,92027888.0,
tt0821462,590437.0,590955.0,518.0,
tt0112573,137606271.0,213216216.0,75609945.0,
tt0089762,0.0,0.0,0.0,
tt0069067,0.0,0.0,0.0,
tt0420076,33393751.0,34173059.0,0.0,
tt0091605,0.0,7153487.0,7153487.0,
tt0111280,42400000.0,118071125.0,75671125.0,
tt1667418,0.0,0.0,0.0,
tt4520364,4894156.0,8809407.0,3915251.0,
tt0211915,141067257.0,174932906.0,33712444.0,
tt0074423,0.0,0.0,0.0,
tt7317404,161991.0,161991.0,0.0,
tt0188766,0.0,0.0,0.0,
tt0082726,0.0,0.0,0.0,
tt0081421,0.0,0.0,0.0,
tt0934442,0.0,0.0,0.0,
tt1185242,0.0,6783.0,6783.0,
tt0116931,0.0,294212.0,294212.0,
tt5118024,0.0,0.0,0.0,
tt0446043,0.0,0.0,0.0,
tt0914364,0.0,0.0,0.0,
tt0120443,0.0,0.0,0.0,
tt1253863,231000000.0,337580051.0,106580051.0,
tt0988047,4144183.0,27675014.0,23530831.0,
tt5578150,0.0,3352.0,3352.0,
tt2281159,54116.0,58221.0,4105.0,
tt0807028,0.0,2269.0,2269.0,
tt0071308,0.0,0.0,0.0,
tt0099260,0.0,0.0,0.0,
tt1220888,2067258.0,2169799.0,102541.0,
tt0107535,0.0,0.0,0.0,
tt3203606,3572284.0,11430025.0,7857741.0,
tt0098524,0.0,8742750.0,8742750.0,
tt0295018,0.0,0.0,0.0,
tt0079734,0.0,0.0,0.0,
tt0072856,0.0,0.0,0.0,
tt0971215,0.0,0.0,0.0,
tt0417433,369000.0,17496992.0,17127992.0,
tt2396489,136374.0,136374.0,0.0,
tt3588938,0.0,0.0,0.0,
tt0476872,514587.0,514587.0,0.0,
tt1221151,32848.0,32848.0,0.0,
tt1615885,0.0,0.0,0.0,
tt0091276,0.0,4884663.0,4884663.0,
tt0073130,0.0,0.0,0.0,
tt0454065,114649.0,114649.0,0.0,
tt0495111,0.0,0.0,0.0,
tt0106264,0.0,265000.0,265000.0,
tt0100911,0.0,3989297.0,3989297.0,
tt1273219,0.0,3558.0,3558.0,
tt1698654,0.0,38613.0,38613.0,
tt0084116,1605.0,1605.0,0.0,
tt0497876,1520.0,1520.0,0.0,
tt5247022,7442624.0,9595362.0,2152738.0,
tt0251174,213464.0,213464.0,0.0,
tt0075378,0.0,0.0,0.0,
tt0119288,0.0,0.0,0.0,
tt1522262,0.0,0.0,0.0,
tt4937564,49957.0,49957.0,0.0,
tt0091554,0.0,25147055.0,25147055.0,
tt0079758,0.0,18389402.0,18389402.0,
tt0808185,379331.0,379331.0,0.0,
tt1029231,1978670.0,4170204.0,2191534.0,
tt0101578,0.0,4212828.0,4212828.0,
tt0066819,13069.0,1113069.0,1100000.0,
tt0107613,0.0,3125424.0,3125424.0,
tt5689068,197616.0,197616.0,0.0,
tt0074963,0.0,0.0,0.0,
tt1517177,3424492.0,3484446.0,59954.0,
tt3769764,0.0,0.0,0.0,
tt0304678,371360.0,411830.0,40470.0,
tt0152257,0.0,0.0,0.0,
tt0362942,0.0,0.0,0.0,
tt2848734,4060827.0,4060827.0,0.0,
tt0086174,0.0,0.0,0.0,
tt4929038,24203.0,74714.0,50511.0,
tt0088287,0.0,0.0,0.0,
tt1134828,676111.0,676111.0,0.0,
tt0301167,0.0,2591.0,2591.0,
tt0253754,24082061.0,67336470.0,43254409.0,
tt0287624,0.0,0.0,0.0,
tt4466946,30432.0,30432.0,0.0,
tt5115004,675625.0,675625.0,0.0,
tt0097165,140000000.0,235860116.0,95860116.0,
tt1667354,658075.0,659535.0,1460.0,
tt1322333,14404319.0,14404319.0,0.0,
tt0220653,0.0,0.0,0.0,
tt0120844,42400000.0,112587658.0,70187658.0,
tt0395169,10351351.0,33882243.0,23530892.0,
tt0995029,919445.0,919445.0,0.0,
tt0189764,0.0,0.0,0.0,
tt4627104,0.0,0.0,0.0,
tt0379296,0.0,0.0,0.0,
tt2201548,0.0,8348.0,8348.0,
tt1079360,0.0,0.0,0.0,
tt0070379,26389.0,61676.0,32645.0,
tt1085507,322787.0,728903.0,406116.0,
tt2095649,27515247.0,27515247.0,0.0,
tt0087892,13834.0,27201487.0,27187653.0,
tt0160303,0.0,0.0,0.0,
tt1178640,0.0,666045.0,666045.0,
tt5029608,6597471.0,7478354.0,880883.0,
tt4176776,11757243.0,11757243.0,0.0,
tt0485552,6245863.0,6245863.0,0.0,
tt1132593,7359.0,7359.0,0.0,
tt1588878,0.0,0.0,0.0,
tt2704752,0.0,288751.0,288751.0,
tt0094021,0.0,2228951.0,2228951.0,
tt0071451,0.0,0.0,0.0,
tt0080516,147.0,147.0,0.0,
tt0195778,350980.0,10873148.0,10522168.0,
tt3230660,0.0,0.0,0.0,
tt0308827,0.0,0.0,0.0,
tt4073682,74017.0,74017.0,0.0,
tt4191486,0.0,0.0,0.0,
tt3614356,0.0,0.0,0.0,
tt0269095,7227703.0,29676703.0,22449000.0,
tt1846612,1160375.0,1160375.0,0.0,
tt0221069,0.0,0.0,0.0,
tt0452592,606217.0,703399.0,97182.0,
tt0074258,0.0,0.0,0.0,
tt2100562,0.0,0.0,0.0,
tt0247164,0.0,0.0,0.0,
tt0480011,381203.0,381203.0,0.0,
tt0418778,7001064.0,7001064.0,0.0,
tt0323944,724744.0,2944752.0,2220008.0,
tt2629852,0.0,0.0,0.0,
tt0117988,0.0,0.0,0.0,
tt1696176,3455323.0,3455323.0,0.0,
tt4547120,0.0,0.0,0.0,
tt0081763,0.0,0.0,0.0,
tt0074412,0.0,0.0,0.0,
tt0108006,0.0,0.0,0.0,
tt0071141,8099.0,16247.0,8144.0,
tt0066015,0.0,0.0,0.0,
tt0262699,126027.0,126027.0,0.0,
tt1999987,410546.0,500207.0,89661.0,
tt1230447,35899.0,35899.0,0.0,
tt2254364,0.0,0.0,0.0,
tt0114658,0.0,0.0,0.0,
tt5497458,0.0,0.0,0.0,
tt0117396,0.0,0.0,0.0,
tt1266115,198944.0,198944.0,0.0,
tt0286476,236848.0,333117.0,96269.0,
tt1388371,0.0,0.0,0.0,
tt1611082,0.0,0.0,0.0,
tt0127637,0.0,0.0,0.0,
tt0246870,0.0,0.0,0.0,
tt0362329,0.0,0.0,0.0,
tt0400538,0.0,0.0,0.0,
tt2787570,90456.0,90456.0,0.0,
tt1964418,115599346.0,209035668.0,93436322.0,
tt1951216,1297216.0,1318468.0,21252.0,
tt0489270,84635551.0,164874275.0,80238724.0,
tt2113075,11695.0,506303.0,494608.0,
tt0258960,0.0,0.0,0.0,
tt0432348,60708540.0,147748505.0,87039965.0,
tt0088247,40000000.0,78371200.0,38371200.0,
tt5132598,0.0,0.0,0.0,
tt0220100,373656.0,1431406.0,1057750.0,
tt4746484,1714558.0,1728251.0,13693.0,
tt4566574,0.0,0.0,0.0,
tt0079082,0.0,0.0,0.0,
tt0301184,0.0,0.0,0.0,
tt0112887,0.0,284785.0,284785.0,
tt1882053,0.0,0.0,0.0,
tt1138002,0.0,216110.0,216110.0,
tt4603210,0.0,0.0,0.0,
tt2409818,548358.0,550108.0,1750.0,
tt0112609,0.0,0.0,0.0,
tt0095082,0.0,5680515.0,5680515.0,
tt3756788,15478554.0,15946109.0,467555.0,
tt0451123,613655.0,613655.0,0.0,
tt0092288,0.0,0.0,0.0,
tt0102753,0.0,6266621.0,6266621.0,
tt0435653,156660.0,478535.0,321875.0,
tt0339183,0.0,0.0,0.0,
tt0082427,142.0,7886999.0,7886857.0,
tt2118701,2103261.0,2103261.0,0.0,
tt3203528,1188789.0,4623836.0,3435047.0,
tt0203289,196573.0,1104408.0,907835.0,
tt0264355,0.0,127518.0,127518.0,
tt1584943,0.0,0.0,0.0,
tt0783238,885416.0,905291.0,19875.0,
tt0069808,0.0,0.0,0.0,
tt0480048,7096.0,7096.0,0.0,
tt0119392,0.0,0.0,0.0,
tt0111408,0.0,280163.0,280163.0,
tt0197096,652860.0,1698759.0,1045899.0,
tt4788638,27267799.0,27267799.0,0.0,
tt0487469,0.0,0.0,0.0,
tt3066630,13678.0,48082.0,34404.0,
tt1446147,35708.0,65708.0,30000.0,
tt1331320,42254.0,42254.0,0.0,
tt7365604,33276.0,6842356.0,6809080.0,
tt0481995,2145520.0,2145520.0,0.0,
tt0075902,0.0,0.0,0.0,
tt0790723,0.0,0.0,0.0,
tt8273150,0.0,0.0,0.0,
tt0389845,75225.0,75225.0,0.0,
tt0221889,257933.0,313768.0,55835.0,
tt0119923,0.0,0.0,0.0,
tt0302819,3651000.0,3651000.0,0.0,
tt5221584,2800047.0,3085977.0,285930.0,
tt1708526,6975269.0,6975269.0,0.0,
tt1081942,0.0,0.0,0.0,
tt2397531,0.0,0.0,0.0,
tt4392726,8226846.0,8290521.0,63675.0,
tt0482473,8454351.0,8454351.0,0.0,
tt0074873,0.0,0.0,0.0,
tt0118727,0.0,0.0,0.0,
tt5871176,0.0,0.0,0.0,
tt0303990,0.0,0.0,0.0,
tt0091745,0.0,0.0,0.0,
tt5078214,4971574.0,4971574.0,0.0,
tt1401669,42981.0,50421.0,7440.0,
tt2404171,996.0,996.0,0.0,
tt0391143,0.0,0.0,0.0,
tt1405401,0.0,0.0,0.0,
tt0075200,0.0,0.0,0.0,
tt0171804,0.0,11540607.0,11540607.0,
tt0370609,0.0,0.0,0.0,
tt0099200,2520696.0,3326168.0,805472.0,
tt0391728,0.0,0.0,0.0,
tt0791309,2415513.0,2415513.0,0.0,
tt1640144,0.0,0.0,0.0,
tt0119269,0.0,0.0,0.0,
tt6573444,1296692.0,1824537.0,527845.0,
tt3525168,839568.0,839568.0,0.0,
tt7120532,1567686.0,1567686.0,0.0,
tt5764024,5089359.0,5445281.0,355922.0,
tt1727258,0.0,0.0,0.0,
tt0101343,0.0,0.0,0.0,
tt6901252,309477.0,309477.0,0.0,
tt0115734,0.0,560069.0,560069.0,
tt7219324,5720804.0,5720804.0,0.0,
tt0211380,0.0,0.0,0.0,
tt1160539,72243609.0,72243609.0,0.0,
tt0099484,0.0,0.0,0.0,
tt0365125,574498.0,1914166.0,1339668.0,
tt6892400,4996317.0,4996317.0,0.0,
tt0078080,0.0,0.0,0.0,
tt1868039,0.0,0.0,0.0,
tt0101969,7748309.0,40991329.0,33243020.0,
tt0470679,0.0,12636.0,12636.0,
tt0088344,0.0,0.0,0.0,
tt0106636,0.0,0.0,0.0,
tt0091725,0.0,0.0,0.0,
tt1469304,119796565.0,177856751.0,58060186.0,
tt1600731,107831.0,107831.0,0.0,
tt2459022,197700000.0,197757387.0,57387.0,
tt0398963,0.0,72234.0,72234.0,
tt0830575,0.0,0.0,0.0,
tt0109900,0.0,0.0,0.0,
tt0455933,5870.0,5870.0,0.0,
tt5127192,0.0,0.0,0.0,
tt0262627,0.0,0.0,0.0,
tt5934304,0.0,0.0,0.0,
tt1094295,966.0,966.0,0.0,
tt2087878,0.0,0.0,0.0,
tt0400647,50655.0,50655.0,0.0,
tt4432006,134625.0,146325.0,11700.0,
tt0167793,0.0,0.0,0.0,
tt0426266,1238324.0,1238324.0,0.0,
tt1650056,2660645.0,2660645.0,0.0,
tt1024899,22872698.0,22872698.0,0.0,
tt0926110,0.0,0.0,0.0,
tt0464059,2456099.0,2456099.0,0.0,
tt0093411,0.0,0.0,0.0,
tt1023142,0.0,0.0,0.0,
tt4411596,6483800.0,9200168.0,2716368.0,
tt0871867,0.0,0.0,0.0,
tt1625856,0.0,0.0,0.0,
tt0490234,15875621.0,16499179.0,623558.0,
tt5450524,575160.0,575160.0,0.0,
tt0329330,2108596.0,2108596.0,0.0,
tt9390058,0.0,0.0,0.0,
tt0177824,0.0,0.0,0.0,
tt0080853,0.0,0.0,0.0,
tt4532818,0.0,34630.0,34630.0,
tt0414879,3116667.0,3116667.0,0.0,
tt7048622,2664931.0,3666268.0,1001305.0,
tt5105656,91464.0,91464.0,0.0,
tt7477068,360996.0,368971.0,0.0,
tt4680182,1502033.0,4531320.0,3029287.0,
tt0218839,2074164.0,20789556.0,18715392.0,
tt0105815,0.0,0.0,0.0,
tt0325258,1030834.0,23769505.0,22738671.0,
tt0072705,0.0,0.0,0.0,
tt2349460,0.0,2507201.0,2507201.0,
tt0080310,0.0,948.0,0.0,
tt2506388,27953.0,76621.0,48668.0,
tt0289845,65036.0,65036.0,0.0,
tt0478687,31094.0,31094.0,0.0,
tt1587427,0.0,0.0,0.0,
tt0070468,0.0,0.0,0.0,
tt0434541,4257.0,13870.0,9613.0,
tt0100506,0.0,0.0,0.0,
tt0463381,979025.0,979025.0,0.0,
tt1598828,11669635.0,38084162.0,26414527.0,
tt0083833,0.0,14099953.0,14099953.0,
tt4007068,0.0,0.0,0.0,
tt0107842,0.0,0.0,0.0,
tt0106984,0.0,0.0,0.0,
tt4257926,12367221.0,74072344.0,61705123.0,
tt0068713,0.0,0.0,0.0,
tt4465572,8779.0,245416.0,236637.0,
tt1325723,90901.0,90901.0,0.0,
tt0212423,0.0,0.0,0.0,
tt3171832,0.0,0.0,0.0,
tt0307538,475852.0,475852.0,0.0,
tt8421056,0.0,0.0,0.0,
tt0116770,0.0,0.0,0.0,
tt1853620,0.0,0.0,0.0,
tt0411523,0.0,0.0,0.0,
tt3963170,3998673.0,3998673.0,0.0,
tt0312409,1468982.0,1468982.0,0.0,
tt1087890,2658041.0,2828984.0,170943.0,
tt0934949,793102.0,793102.0,0.0,
tt0086974,0.0,0.0,0.0,
tt0080117,0.0,14492.0,14492.0,
tt1351685,132500000.0,197687603.0,65187603.0,
tt0068773,0.0,0.0,0.0,
tt0092005,0.0,52290509.0,52287414.0,
tt0352465,0.0,0.0,0.0,
tt7248248,222945.0,222945.0,0.0,
tt0086216,0.0,2494480.0,2494480.0,
tt1020955,8997644.0,8997644.0,0.0,
tt0365737,43150000.0,93974620.0,50824620.0,
tt1509635,224833.0,224833.0,0.0,
tt0070684,0.0,0.0,0.0,
tt0246498,0.0,0.0,0.0,
tt0235553,0.0,18926.0,18926.0,
tt2911852,0.0,0.0,0.0,
tt0086066,1987.0,25839182.0,25837195.0,
tt5880296,1004.0,44156.0,43152.0,
tt0406280,0.0,0.0,0.0,
tt0084210,0.0,15782759.0,15782759.0,
tt1961324,0.0,0.0,0.0,
tt0445760,456131.0,456131.0,0.0,
tt0458522,500924.0,8057636.0,7556712.0,
tt0472071,8390580.0,8396245.0,5665.0,
tt2137038,0.0,0.0,0.0,
tt0072030,0.0,0.0,0.0,
tt0484360,0.0,0.0,0.0,
tt0165611,0.0,0.0,0.0,
tt0076097,0.0,0.0,0.0,
tt1528770,41034.0,41034.0,0.0,
tt0295427,3022207.0,43411001.0,40388794.0,
tt1815852,796651.0,4174269.0,3377618.0,
tt0094101,0.0,0.0,0.0,
tt0164606,0.0,0.0,0.0,
tt1226229,30745780.0,91720255.0,60974475.0,
tt0189981,0.0,0.0,0.0,
tt0856008,807473.0,1658393.0,850920.0,
tt0758764,0.0,87939.0,87939.0,
tt0464632,278886.0,278886.0,0.0,
tt0366860,0.0,0.0,0.0,
tt0196106,0.0,1248746.0,1248746.0,
tt3784160,0.0,0.0,0.0,
tt0765487,0.0,0.0,0.0,
tt0377524,0.0,0.0,0.0,
tt0255094,315481.0,756035.0,440554.0,
tt1602613,9879144.0,10658332.0,779188.0,
tt0084708,0.0,0.0,0.0,
tt5094114,0.0,0.0,0.0,
tt1541123,0.0,0.0,0.0,
tt0081242,0.0,0.0,0.0,
tt0285005,0.0,0.0,0.0,
tt0329268,0.0,0.0,0.0,
tt0427166,0.0,0.0,0.0,
tt1570417,0.0,0.0,0.0,
tt1714915,5815746.0,7705242.0,1879534.0,
tt2278871,17266048.0,19465835.0,2199787.0,
tt1183921,0.0,0.0,0.0,
tt0119263,0.0,0.0,0.0,
tt1866958,0.0,0.0,0.0,
tt5973032,1013.0,1013.0,0.0,
tt0102697,0.0,0.0,0.0,
tt0077538,0.0,0.0,0.0,
tt0497432,0.0,0.0,0.0,
tt0097570,0.0,3531971.0,3531971.0,
tt0080836,0.0,0.0,0.0,
tt1798709,22701018.0,48269269.0,25568251.0,
tt0073639,0.0,0.0,0.0,
tt1789091,0.0,0.0,0.0,
tt0105217,15800000.0,37170057.0,21370057.0,
tt0068233,0.0,0.0,0.0,
tt5161502,0.0,0.0,0.0,
tt0818165,76812.0,106596.0,29784.0,
tt6995612,4348198.0,4348198.0,0.0,
tt0093424,0.0,0.0,0.0,
tt0084749,0.0,39103425.0,39103425.0,
tt0272036,0.0,0.0,0.0,
tt1119192,567700.0,567700.0,0.0,
tt1190617,0.0,7013191.0,7013191.0,
tt0814381,0.0,0.0,0.0,
tt1120945,0.0,0.0,0.0,
tt2773246,0.0,461689.0,461689.0,
tt1781069,0.0,0.0,0.0,
tt0996979,0.0,0.0,0.0,
tt0404777,39707.0,39707.0,0.0,
tt3478186,0.0,0.0,0.0,
tt0071208,0.0,0.0,0.0,
tt4020180,0.0,0.0,0.0,
tt1758810,36455226.0,43155261.0,6700035.0,
tt1981142,145470.0,145470.0,0.0,
tt0208074,0.0,0.0,0.0,
tt1194235,84544.0,84544.0,0.0,
tt3823396,0.0,0.0,0.0,
tt1275861,662879.0,662879.0,0.0,
tt0112712,0.0,0.0,0.0,
tt3848174,0.0,0.0,0.0,
tt0090150,0.0,0.0,0.0,
tt1050160,0.0,0.0,0.0,
tt0072439,0.0,0.0,0.0,
tt0107683,0.0,0.0,0.0,
tt3219678,0.0,0.0,0.0,
tt0430770,23105471.0,50007546.0,26902075.0,
tt0175786,0.0,0.0,0.0,
tt2205904,52128.0,901649.0,849521.0,
tt0847833,0.0,0.0,0.0,
tt0760329,63021129.0,103967384.0,40946255.0,
tt1024255,21972336.0,21972336.0,0.0,
tt0086289,0.0,0.0,0.0,
tt2370228,0.0,0.0,0.0,
tt0361620,1536259.0,10592180.0,9055921.0,
tt0148031,0.0,0.0,0.0,
tt0092671,0.0,0.0,0.0,
tt0387072,0.0,0.0,0.0,
tt0488380,1449091.0,1449091.0,0.0,
tt0098236,0.0,0.0,0.0,
tt0104521,0.0,641886.0,641886.0,
tt0176741,0.0,0.0,0.0,
tt2170299,24723.0,7804337.0,7779614.0,
tt3775202,13640067.0,13640067.0,0.0,
tt0466999,0.0,0.0,0.0,
tt2113820,5250588.0,5250588.0,0.0,
tt1345444,0.0,0.0,0.0,
tt1757944,0.0,0.0,0.0,
tt0082434,0.0,0.0,0.0,
tt0185897,0.0,0.0,0.0,
tt0420216,0.0,0.0,0.0,
tt0418676,0.0,0.0,0.0,
tt0363144,79595.0,79595.0,0.0,
tt0100196,0.0,4011793.0,4011793.0,
tt0085400,2540.0,2540.0,0.0,
tt0245947,0.0,0.0,0.0,
tt0119901,0.0,895788.0,895788.0,
tt0374277,16520.0,581055.0,564535.0,
tt1038914,24387.0,29467.0,5080.0,
tt9206798,1818662.0,3019143.0,1200481.0,
tt1700845,2752634.0,3986888.0,1234254.0,
tt0422861,229494.0,648183.0,418689.0,
tt0338440,0.0,0.0,0.0,
tt1401237,0.0,0.0,0.0,
tt0102995,0.0,0.0,0.0,
tt0077613,4580.0,7872.0,0.0,
tt0172627,0.0,752122.0,752122.0,
tt2286990,206007.0,208105.0,2098.0,
tt1605765,0.0,3400.0,3400.0,
tt0071562,127538.0,47962897.0,47834595.0,
tt1921070,197857.0,197857.0,0.0,
tt0071265,0.0,0.0,0.0,
tt2693664,7740.0,7740.0,0.0,
tt1441952,25516670.0,34564651.0,9047981.0,
tt0112767,0.0,284692.0,284692.0,
tt1646103,16307.0,16307.0,0.0,
tt2166616,0.0,0.0,0.0,
tt0102761,0.0,0.0,0.0,
tt2126362,63555.0,63555.0,0.0,
tt0110632,797.0,50284739.0,50282766.0,
tt0216890,0.0,0.0,0.0,
tt0289635,1794447.0,2561820.0,767373.0,
tt0068646,113960743.0,250342030.0,136381073.0,
tt0083242,0.0,0.0,0.0,
tt0114697,0.0,5093707.0,5093707.0,
tt3923662,30194.0,30194.0,0.0,
tt1303233,0.0,0.0,0.0,
tt3004492,0.0,0.0,0.0,
tt0890879,683801.0,683801.0,0.0,
tt0363060,46270.0,46270.0,0.0,
tt0275409,0.0,0.0,0.0,
tt0082011,0.0,0.0,0.0,
tt0082524,0.0,0.0,0.0,
tt0146882,19839158.0,47126295.0,27287137.0,
tt4958448,613779.0,762284.0,148505.0,
tt1620975,99533.0,99533.0,0.0,
tt0099674,70100000.0,136861392.0,66761392.0,
tt1080695,540115.0,540115.0,0.0,
tt0361696,4455534.0,14867514.0,10411980.0,
tt2014338,8229.0,67054.0,58825.0,
tt0286218,128339.0,2755355.0,2627016.0,
tt0434215,893444.0,21893591.0,21000147.0,
tt0092115,0.0,5450815.0,5450815.0,
tt0091575,0.0,9947631.0,9947631.0,
tt0379053,0.0,0.0,0.0,
tt0169299,0.0,0.0,0.0,
tt0127466,0.0,0.0,0.0,
tt1117636,0.0,0.0,0.0,
tt0115814,0.0,0.0,0.0,
tt0082761,0.0,0.0,0.0,
tt2425886,0.0,0.0,0.0,
tt2245277,0.0,0.0,0.0,
tt0103767,0.0,1346497.0,1332110.0,
tt1891923,0.0,0.0,0.0,
tt0366664,0.0,0.0,0.0,
tt0069698,0.0,502.0,0.0,
tt0092309,0.0,0.0,0.0,
tt0901517,0.0,0.0,0.0,
tt2009406,0.0,0.0,0.0,
tt0073103,0.0,0.0,0.0,
tt1309379,0.0,0.0,0.0,
tt0131857,0.0,7027290.0,7027290.0,
tt0097007,0.0,0.0,0.0,
tt1825703,0.0,0.0,0.0,
tt0088821,0.0,0.0,0.0,
tt0097902,0.0,0.0,0.0,
tt3533338,2875.0,2875.0,0.0,
tt0978800,0.0,0.0,0.0,
tt0403347,0.0,0.0,0.0,
tt0071694,0.0,0.0,0.0,
tt0268424,0.0,0.0,0.0,
tt0969269,2156161.0,2160790.0,4629.0,
tt6162978,0.0,0.0,0.0,
tt3574218,34966.0,34966.0,0.0,
tt1571402,4389985.0,4389985.0,0.0,
tt0451010,12334036.0,12334036.0,0.0,
tt0839880,0.0,97182.0,97182.0,
tt0161083,6194297.0,38464131.0,32269834.0,
tt0079540,0.0,43046003.0,43046003.0,
tt0100732,0.0,0.0,0.0,
tt0234767,0.0,0.0,0.0,
tt4622018,0.0,0.0,0.0,
tt0406942,0.0,0.0,0.0,
tt0337891,0.0,0.0,0.0,
tt0076923,0.0,0.0,0.0,
tt2085829,333696.0,333696.0,0.0,
tt0851515,15845355.0,15845355.0,0.0,
tt0089013,0.0,0.0,0.0,
tt0089897,0.0,0.0,0.0,
tt5287852,151589.0,151589.0,0.0,
tt0812243,231156.0,231156.0,0.0,
tt0078785,0.0,0.0,0.0,
tt0081751,0.0,14155617.0,14155617.0,
tt1342378,228661.0,230862.0,2201.0,
tt8174318,0.0,0.0,0.0,
tt0107130,0.0,1677807.0,1677807.0,
tt2396429,0.0,0.0,0.0,
tt0102943,0.0,1228108.0,1228108.0,
tt3899932,0.0,0.0,0.0,
tt0071357,0.0,0.0,0.0,
tt0210620,0.0,0.0,0.0,
tt0383966,1543833.0,1543833.0,0.0,
tt1153102,0.0,0.0,0.0,
tt1142974,0.0,0.0,0.0,
tt1286821,9712.0,960387.0,950675.0,
tt0308153,0.0,0.0,0.0,
tt0816496,0.0,0.0,0.0,
tt0105322,0.0,0.0,0.0,
tt0074441,0.0,0.0,0.0,
tt1196630,0.0,0.0,0.0,
tt0478137,0.0,0.0,0.0,
tt0462244,4962131.0,18197398.0,13235267.0,
tt0091535,0.0,0.0,0.0,
tt1031928,161796.0,161796.0,0.0,
tt1209361,0.0,0.0,0.0,
tt0262875,0.0,0.0,0.0,
tt0302382,2245220.0,2245220.0,0.0,
tt0388348,0.0,0.0,0.0,
tt0098161,0.0,0.0,0.0,
tt3920268,0.0,0.0,0.0,
tt0103207,0.0,0.0,0.0,
tt1744793,0.0,0.0,0.0,
tt0084052,0.0,0.0,0.0,
tt0086620,0.0,0.0,0.0,
tt0068702,0.0,0.0,0.0,
tt0119193,0.0,0.0,0.0,
tt0338056,0.0,0.0,0.0,
tt0087688,0.0,1945658.0,1945658.0,
tt7158430,30914.0,2417165.0,2386251.0,
tt3519272,8139310.0,8139310.0,0.0,
tt0068341,0.0,0.0,0.0,
tt1621782,369406.0,369406.0,0.0,
tt0478049,298919.0,1408065.0,1109146.0,
tt0079060,0.0,0.0,0.0,
tt0441048,29752841.0,32396427.0,2643586.0,
tt0119774,0.0,0.0,0.0,
tt1653929,2542.0,2542.0,0.0,
tt0104697,0.0,1514114.0,1514114.0,
tt0326306,4540.0,521266.0,516726.0,
tt0176117,0.0,0.0,0.0,
tt0404254,1479544.0,1479544.0,0.0,
tt0291753,1062270.0,1062270.0,0.0,
tt0115584,0.0,0.0,0.0,
tt0085839,0.0,0.0,0.0,
tt0084492,0.0,0.0,0.0,
tt2064728,2252547.0,2252547.0,0.0,
tt0362526,468820.0,1398053.0,929233.0,
tt4630550,2282091.0,2432640.0,150549.0,
tt3704416,0.0,119364.0,119364.0,
tt0910868,0.0,0.0,0.0,
tt1284990,0.0,0.0,0.0,
