,movie_id,imdb_id,original_title,revenue_usd_adj,budget_usd_adj,ratio_adj
8989,9995,tt0216772,Turn It Up,2120897.2972996514,22093583.042973287,0.0959960769230769
8991,415671,tt4261326,2307: Winter's Dream,5918.202559068444,1398551.21521901,0.0042316666666666
8992,13119,tt0814131,Hank and Mike,22727.00148163286,2718540.8470852706,0.00836
8993,26861,tt0880570,The Ministers,6066.257964826579,9548865.696826188,0.0006352857142857
8997,122240,tt1322398,La última Muerte,378986.6571643858,3942364.715715568,0.096131810345608
8999,42346,tt1239446,De Laatste Dagen Van Emma Blank,484746.8029757104,5012915.769191328,0.0966995707278577
9001,251619,tt2512170,Kenau,719227.2052201608,10195009.567619627,0.0705469867830726
9003,25186,tt1210071,Janky Promoters,12371.237572073813,13641236.709751695,0.0009069
9008,41974,tt0096294,Track 29,1061345.6410819949,12369188.503803886,0.0858056
9009,47070,tt0096978,Brenda Starr,160200.2910483871,37761935.48387097,0.004242375
9014,58760,tt0915463,Jackboots on Whitehall,27883.664196353227,8052656.198407747,0.0034626666666666
9015,41816,tt0099520,Everybody Wins,3072877.5,42543573.06809487,0.072228947368421
9019,24775,tt0361399,Blast,81267.92313393329,30985177.34250926,0.0026228
9020,281524,tt2360446,The Hooligan Factory,13672.463419167343,2096858.93277744,0.0065204498049171
9021,381214,tt2558022,Bunker of the Dead,12372.848646081156,709557.9339352602,0.0174374044096166
9024,62489,tt1545022,Bedways,16883.73582932824,335527.34160032286,0.0503199999999999
9025,40990,tt0364457,The Keeper,114316.71328745366,6197035.468501853,0.0184469999999999
9033,25974,tt0488164,Moscow Zero,124051.75111607142,14516617.063492062,0.0085455
9034,10817,tt0484039,Glue,4992.26460813492,90313.68139880952,0.0552769473108946
9037,32045,tt0105526,The Taking of Beverly Hills,2018238.6962922176,40825587.37151248,0.0494356315789473
9042,341,tt0489010,A Crime,538768.2740327381,10161631.944444444,0.0530198571428571
9043,44201,tt0093727,Personal Services,4493295.030105634,51260166.85818662,0.087656660239451
9046,4896,tt0396746,Muxmäuschenstill,2724280.311566966,77853.35659078877,34.99245801162142
9050,408542,tt5843990,Ang Babaeng Humayo,5221.035880385117,96780.78881772191,0.0539470275471558
9057,96631,tt1951218,Piggy,595.2676681446378,1147196.790856904,0.0005188888888888
9058,453807,tt5143890,Justice,3891.0029577349865,5969627.121409921,0.0006518
9059,499155,tt4949112,Touch Me Not,88000.33883961815,1340977.523525827,0.0656240222492612
9061,188758,tt2822400,Tore tanzt,6117.995381121837,799282.8056036092,0.0076543563032131
9065,56928,tt1291549,Meet Monica Velour,44345.97768463147,6710546.832006455,0.0066084
9068,525200,tt6072502,The School,75475.14724798591,3496378.038047525,0.0215866666666666
9071,24365,tt0491720,L'inchiesta,362349.2785218254,15405034.027777776,0.0235214851111948
9073,545612,tt6993174,Curse of the Nun,22605.249475323268,209.7826822828515,107.75555555555556
9080,45862,tt0342508,Hangman's Curse,267852.48875,3181032.6086956523,0.0842029999999999
9081,15558,tt0454879,Journey to the End of the Night,71381.10942460317,9000302.579365078,0.0079309677419354
9084,41392,tt0357894,飞鹰,665140.2109052407,23238883.00688195,0.0286218666666666
9085,12838,tt0486751,Chacun sa nuit,26761.38355654762,2576989.861111111,0.0103847453808021
9087,301748,tt2796678,The Opposite Sex,62065.07219011895,4079487.2769667474,0.0152139393939393
9088,319910,tt2503954,Broken Horses,37397.88555251311,18521139.83385158,0.0020192
9092,27451,tt0242508,Harvard Man,93618.20279503104,9088664.59627329,0.0103005454545454
9094,346652,tt4515762,Another WolfCop,8697.746715894255,2782131.5867534266,0.0031262887626548
9095,255905,tt2851314,Piégé,24211.13888466477,5045954.899128143,0.0047981282767406
9096,54456,tt1664806,ராவணன்,1360792.8708909636,15987740.932100007,0.0851147686637065
9099,21775,tt0447619,Le Concile de pierre,3610150.5624751984,40853242.9531002,0.0883687634447937
9100,14877,tt0473700,September Dawn,1505400.0324343354,15526063.219222344,0.0969595454545454
9103,139329,tt2113822,一九四二,1170761.4876042055,42063882.33141981,0.0278329393939393
9106,14041,tt0446298,Civic Duty,157050.92502480157,4935649.801587301,0.0318197058823529
9108,423414,tt5833186,Last Rampage,15454.170691906003,21490657.637075715,0.0007191111111111
9110,20318,tt0117093,Mother Night,752996.2788718928,11191395.79349904,0.0672835
9115,172457,tt2144007,Afterparty,95239.72604386216,4553095.0759152975,0.0209175790217199
9118,83705,tt1547084,El páramo,9025.325688297717,1691354.1004450093,0.0053361538461538
9122,49981,tt0119219,Goodbye Lover,3483669.962239263,35908588.95705521,0.0970149499999999
9124,14173,tt0419073,Princess,34368.090897817456,2118845.4265873013,0.0162201973143326
9125,31068,tt0339489,Palabras encadenadas,299812.3233695652,3169151.451902174,0.0946033434879274
9126,25714,tt0362084,Atomik Circus - Le retour de James Bataille,2386809.900317628,30479499.24827951,0.078308697950553
9131,21041,tt0313724,Den tredje vågen,37195.81429347826,7040084.822255434,0.0052834326904546
9134,174341,tt2231138,Some Velvet Morning,8065.201303244805,2512523.7704812475,0.00321
9139,201277,tt2400002,La partida,22169.253488841285,302158.62116184534,0.073369587813173
9140,94440,tt0094783,The Boost,1941937.8567202028,19790701.60608622,0.09812375
9141,585358,tt5553962,Il Carillon,6575.5216302213785,595327.1230790061,0.0110452243402132
9145,27134,tt0415679,Boy Eats Girl,194880.0583973374,7492447.516641064,0.0260102
9147,4556,tt0446750,Nightwatching,985967.1186734958,10585952.194924328,0.0931392
9149,12612,tt0363095,Freeze Frame,61448.25444679724,3098517.7342509264,0.0198315
9151,432165,tt6020428,Nameja gredzens,21675.212917202625,39821881.11840769,0.000544304093841
9157,183258,tt2095568,All Things To All Men,86504.93715578412,5745277.554913567,0.0150567028884099
9161,31932,tt0164003,City of Ghosts,2077682.9432184545,28468385.214007776,0.0729821142857143
9165,92493,tt1709654,Edwin Boyd: Citizen Gangster,813.1510098293314,6505208.078634651,0.000125
9166,13571,tt0103125,True Colors,899896.9352790015,42974302.49632893,0.02094035
9169,551499,tt7972178,70 Binladens,182731.22836456657,7707610.767551836,0.0237078952058456
9172,56790,tt0416853,인형사,192221.1954208576,3098517.7342509264,0.0620364999999999
9173,30669,tt0329162,Devil's Pond,23900.68850543478,7952581.521739129,0.0030054
9175,100275,tt1480658,Eddie: The Sleepwalking Cannibal,58351.527435385935,1929103.1795691524,0.030248007495596
9178,146955,tt2069955,Border Run,24412.347709434915,6373315.504760576,0.0038304
9180,20181,tt0970462,Tunnel Rats,48120.89153425637,10874163.388341082,0.0044252499999999
9185,416149,tt4616250,The Perfect Weapon,18822.045107017708,7316161.611952984,0.0025726666666666
9188,21878,tt1111918,La Linea,33315.99241622657,10230927.532313772,0.0032563999999999
9191,36939,tt1134664,Boogie Woogie,66038.59103557894,8184742.025851018,0.0080685
9194,333555,tt3430416,Schneider vs. Bax,344073.3884067388,4036125.55785028,0.085248435281582
9195,360387,tt3520290,Blunt Force Trauma,66369.88722327934,1234742.655590105,0.0537519999999999
9197,37714,tt1198153,Kirot,2657.3129110596306,4092371.012925509,0.0006493333333333
9198,152745,tt1807944,As I Lay Dying,90148.09662298192,6281309.426203119,0.0143518
9200,201759,tt2354215,La Marque des anges - Miserere,1527057.928437437,24542332.190060824,0.0622213861588861
9202,12683,tt0913951,Alone in the Dark 2,181961.45378838197,6252643.948296121,0.0291015217391304
9203,254005,tt2474310,Viharsarok,4006.550989287645,652061.5377255677,0.0061444369242552
9208,192345,tt2378884,Cavemen,7472.245693411231,1507514.2622887483,0.0049566666666666
9210,38850,tt1139282,Stolen Lives,10835.234318555771,2728247.3419503397,0.0039714999999999
9211,13197,tt0360323,10th & Wolf,208242.3234375,11613293.650793651,0.017931375
9214,174645,tt2083231,Java Heat,238361.8738436707,18843928.27860936,0.0126492666666666
9218,24619,tt0337881,Blind Horizon,322456.5039945652,7952581.521739129,0.0405474
9219,20858,tt0090568,8 Million Ways to Die,3484928.2634124085,48063777.37226277,0.0725063333333333
9221,142591,tt2027154,Love Bite,303595.43339547195,5073870.403799751,0.0598350783985561
9222,524659,tt4558200,Crown Vic,4427.76665610564,4120982.410025933,0.0010744444444444
9225,214209,tt3155654,숨바꼭질,44548937.12476981,2805717.7068300154,15.877911386567304
9226,13988,tt1233571,The Art of War II: Betrayal,83966.2118734992,18078296.633117046,0.0046445864661654
9229,18726,tt0403407,Perfect Creature,1429299.7392954633,28229205.853131536,0.05063195
9230,440777,tt5153860,Female Fight Squad,26568.422466547,2387850.8485639687,0.0111265
9233,139715,tt1865346,Detention of the Dead,2265.076330391909,637331.5504760578,0.0035539999999999
9237,158426,tt1680123,Collision,587028.5662590091,13098502.484793331,0.0448164640912591
9238,68280,tt1723047,Requiem Pour Une Tueuse,754948.9131497872,15857071.793730743,0.0476096042806758
9239,256687,tt2112277,Swelter,47171.23500439307,9889666.125979995,0.0047697499999999
9240,485296,tt6155374,Redbad,562690.7650125244,9449660.923431048,0.0595461328794661
9243,18927,tt0326208,Stander,433878.53317934775,23857744.56521739,0.0181860666666666
9245,84577,tt1988781,7 Below,108634.437441745,7647978.605712692,0.0142043333333333
9248,228496,tt2041331,Sx_Tape,6232.315212678735,753757.1311443741,0.0082683333333333
9252,13970,tt0404777,아라한 장풍 대작전,61516.42183695076,6971664.902064583,0.0088237777777777
9258,15314,tt0425253,Mini's First Time,226920.85461309523,8709970.238095237,0.026053
9260,169298,tt2544734,Bullet,29335.22214618816,3708624.7972424976,0.00791
9264,16350,tt1029241,Vinyan,213329.33735247533,8211828.373269298,0.0259782995522523
9265,20043,tt0093207,王立宇宙軍 オネアミスの翼,156204.60625,20609507.04225352,0.00757925
9266,2297,tt0102181,Kafka,2275641.875954479,23635866.372980908,0.0962791818181818
9267,18621,tt0133412,Best Laid Plans,48862.493877551016,12296428.57142857,0.0039737142857142
9268,40925,tt0889595,Dream Boy,8881.472947427577,1631124.508251162,0.005445
9271,19058,tt0247303,Down,871389.6163979988,24401473.040578097,0.0357105333333333
9273,174671,tt2328549,Dark Touch,322832.92300725024,4641863.796988285,0.0695481248753376
9274,70196,tt1653700,The Veteran,43232.31184899017,4553134.345689275,0.0094950661602859
9275,44638,tt1274300,The Tempest,544709.8495569944,26842187.32802582,0.02029305
9281,11345,tt0371739,The Zodiac,130176.7801331285,1498489.503328213,0.0868719999999999
9287,15749,tt0887971,While She Was Out,677036.2867215041,8155622.54125581,0.0830146666666666
9289,353576,tt4685806,The Con Is On,257984.91537472076,15150971.498205945,0.0170276153846153
9292,2165,tt0280870,Liberty Stands Still,968273.22495831,17894413.563090604,0.0541103636363636
9296,21612,tt0116378,The Funeral,2289244.775143403,23315407.903123006,0.09818592
9306,535265,tt8400758,Killers Anonymous,111142.8955983994,29762650.73907618,0.0037343076923076
9311,10943,tt0294594,The Gathering,2225029.029503105,29744720.496894404,0.0748041666666666
9312,13942,tt0818165,The Alphabet Killer,144892.79006795073,2718540.8470852706,0.0532979999999999
9313,12483,tt0355954,Riding the Bullet,409786.7166490206,7746294.335627315,0.052901
9317,19053,tt0086525,Valley Girl,50960743.849196784,1028406.124497992,49.55313142857143
9319,14235,tt1087842,Eden Log,222093.27704951237,4613140.601662952,0.0481436175974024
9320,10706,tt0239641,Mimic 2,134728.7114906832,16524844.720496893,0.0081530999999999
9329,158916,tt2224004,Sweetwater,7722.241808574115,8793833.196684366,0.0008781428571428
9331,9791,tt0204137,Animal Factory,74446.87732288036,6118222.996515679,0.0121680555555555
9334,98339,tt1867093,The Samaritan,19400.372396491195,15295957.211425385,0.0012683333333333
9345,78381,tt1756851,Twixt,842865.4992909188,9107291.310088512,0.0925484285714285
9351,242606,tt2531334,Keep Watching,112441.5086080287,5969627.121409921,0.0188355999999999
9352,11477,tt0255067,La comunidad,494138.2803135888,5958469.396051103,0.0829304050199657
9356,136911,tt1132285,The Factory,39863.91510587314,32526040.39317326,0.0012255999999999
9358,313943,tt3722614,Revolt,29150.883159268928,4775701.697127937,0.0061039999999999
9360,18462,tt0087799,Night of the Comet,40613759.55640037,1971689.124157844,20.59846
9361,59457,tt1216520,Womb,48660.85929761161,6301267.89650365,0.0077223917625549
9363,455551,tt5669936,The Recall,134145.8788960509,4298131.527415143,0.0312102777777777
9366,11847,tt0271946,特務迷城,1305700.6906832298,42374978.24627329,0.0308130114685796
9369,5916,tt0068638,The Getaway,67128.61578947368,23470188.86052632,0.0028601651306852
9372,381034,tt4303340,I Am Not a Serial Killer,25787.03096159695,1726975.071060427,0.0149319068895202
9374,13249,tt0479537,Seraphim Falls,1771111.478125,26129910.71428571,0.067781
9376,4723,tt0405336,Southland Tales,544000.0628224206,24678249.007936507,0.0220437058823529
9377,457955,tt4266076,La nuit a dévoré le monde,110961.05341547629,4326981.101144134,0.0256439884579426
9379,331962,tt4019560,Exposed,329123.6269150482,7316161.611952984,0.0449858333333333
9383,240916,tt2304953,Reasonable Doubt,745188.815009124,8653457.860232495,0.0861145714285714
9403,2604,tt0096969,Born on the Fourth of July,379983483.2918548,33041693.54838709,11.500121285714286
9406,41956,tt0095275,Hanna's War,345832.61521555367,49476754.015215546,0.0069898
9407,36959,tt0383184,Andreaskorset,22470.450608787716,3448630.097856008,0.0065157613229547
9411,745,tt0167404,The Sixth Sense,1181873501.7122447,70265306.12244897,16.8201573
9416,1637,tt0111257,Speed,692040498.4816127,59241902.834008105,11.681604833333331
9418,72105,tt1637725,Ted,700259519.9627385,63733155.04760577,10.9873663
9423,271404,tt1724970,Beyond Skyline,1184590.1213895231,16714955.939947778,0.0708700714285714
9424,505058,tt4761916,Unfriended: Dark Web,18676470.868932366,1165459.346015842,16.024987
9433,396535,tt5700672,부산행,113101227.63965216,10682715.326177986,10.587310827472646
9453,84204,tt1525366,Grabbers,544708.1562453723,7953144.424048537,0.068489659837975
9463,301608,tt3733774,The Trust,392207.23041411286,10974242.417929474,0.0357388888888888
9467,241254,tt1085492,The Prince,1594207.9984666463,22251748.783454984,0.0716441666666666
9473,227300,tt2494280,Stretch,5974.594548357663,6181041.328737496,0.0009666
9487,243940,tt2918436,The Lazarus Effect,47360890.68826286,4074650.763447347,11.623300606060605
9499,218,tt0088247,The Terminator,221618789.8826275,18026871.992300287,12.293801718749998
9529,87,tt0087469,Indiana Jones and the Temple of Doom,938262833.4408565,78867564.96631375,11.89668825
9530,50601,tt1486193,5 Days of War,412357.3338549562,15612499.388723165,0.026412
9533,401123,tt4244162,Beta Test,12320.416154528824,1950976.429854129,0.006315
9535,14643,tt0870204,Boot Camp,206373.9505952077,19029785.929596893,0.0108447857142857
9536,47955,tt0084899,White Dog,141047.5792227979,24261554.40414508,0.0058136249999999
9538,27004,tt1106860,Ca$h,62391.98022526323,9394765.564809036,0.0066411428571428
9542,38842,tt1251757,Middle Men,1028959.8491402414,27282473.41950339,0.03771505
9546,384737,tt4651410,Precious Cargo,691455.3113867511,12803282.820917722,0.0540060952380952
9547,94901,tt1945062,About Cherry,10598.82368441684,3186657.752380288,0.003326
9548,18176,tt1018818,Assassination of a High School President,94556.28774331987,15631609.870740304,0.0060490434782608
9552,46221,tt1735485,The Tunnel,1993.1957552936572,175640.61812313562,0.0113481481481481
9553,11229,tt0116361,Freeway,551163.1862014021,5595697.896749521,0.0984976666666666
9555,377587,tt4191580,Meet the Blacks,11092608.157928726,1097424.2417929475,10.107857777777776
9557,456048,tt6143568,The Humanity Bureau,70405.78226990861,5133879.324412532,0.013713953488372
9558,37534,tt0951335,The New Daughter,790681.5469126536,20461855.064627547,0.0386417333333333
9565,146229,tt2027136,Kristy,762129.8130829277,8529837.033657745,0.0893486956521739
9568,10288,tt0457572,Fido,618733.0591269841,11613293.650793651,0.053278
9574,111440,tt2040560,The Pact,7220206.767685566,509865.2403808461,14.16101
9578,331446,tt3899796,Sharknado 3: Oh Hell No!,2070.6634334246064,2963382.3734162524,0.00069875
9580,11902,tt0114787,Podzemlje,328530.2015091863,26884317.58530183,0.0122201428571428
9582,11092,tt0100404,Presumed Innocent,495527807.8358072,49260979.34200459,10.059235818181817
9606,522681,tt5886046,Escape Room,178246313.9848899,10302456.02506483,17.301341888888892
9607,424139,tt1502407,Halloween,297757588.46862096,11654593.460158415,25.548517800000003
9610,419430,tt5052448,Get Out,304963648.79946554,5372664.409268929,56.76208777777778
9617,310131,tt4263482,The Witch,49913169.19872835,4938970.622360421,10.10598625
9626,333385,tt2091935,Mr. Right,740877.2024357623,9754882.149270646,0.075949375
9648,12590,tt0276816,Below,4265401.888966092,65070594.77487492,0.065550375
9670,299245,tt2309260,The Gallows,53049989.69926208,123474.26555901051,429.6441
9686,185,tt0066921,A Clockwork Orange,194405586.00493824,15897308.641975306,12.228836363636365
9696,190847,tt1709143,The Last Days on Mars,235160.9185600776,13652977.5368201,0.0172241489393711
9718,33,tt0105695,Unforgiven,331990182.83524585,30037291.518175334,11.05260048611111
9720,792,tt0091763,Platoon,369945911.7970803,16021259.12408759,23.090938666666663
9724,82507,tt1922777,Sinister,105178969.8119942,3823989.302856346,27.505037666666663
9727,12241,tt0115994,Curdled,92552.84321223709,4290035.054174633,0.0215739130434782
9729,293633,tt2403558,Catch Hell,45944.91640477155,3090520.664368748,0.0148664
9731,21252,tt0119792,Nil by Mouth,485260.2813084112,16410560.747663548,0.02957
9732,31002,tt0196158,Ticker,627512.800931677,11567391.304347824,0.0542484285714285
9742,54271,tt1307873,The Big Bang,208154.9491417673,22117707.467357814,0.0094112352941176
9743,12645,tt1196340,Inhale,107519.06556114025,13421093.66401291,0.0080112
9747,30806,tt0323531,Out for a Kill,870542.0604076086,12724130.43478261,0.068416625
9749,10355,tt0192657,쉬리,238712.32448979592,8783163.26530612,0.0271784
9750,14782,tt0258967,The Unsaid,3560395.121428572,36354658.38509316,0.0979350454545454
9754,406107,tt3778010,Dead Awake,25878.333571312007,28654210.18276762,0.000903125
9755,2042,tt0120070,Savior,25724.913128834352,17954294.478527606,0.0014328
9758,17622,tt1097643,Fifty Dead Men Walking,1104912.8677259488,14332336.284422416,0.0770923069204607
9759,58699,tt1242599,Bellflower,224995.6318157367,22117.707467357817,10.172647058823529
9761,21910,tt0902290,I Sell the Dead,10942.126909518214,1019452.8176569764,0.0107333333333333
9762,77560,tt1437357,Faust,75632.15120543791,14617462.761015208,0.0051740956992309
9767,256092,tt2968804,Drive Hard,330104.6932025547,14834499.18896999,0.0222525
9768,13200,tt0972883,Red,21227.726204465333,3398176.058856588,0.0062468
9770,8744,tt0115495,Albino Alligator,633020.7855003186,11191395.79349904,0.0565631666666666
9773,19599,tt1169809,Book of Blood,774444.3828570363,8184742.025851018,0.0946205
9776,44027,tt1233219,"My Son, My Son, What Have Ye Done",104681.48638696354,2728247.3419503397,0.0383695
9779,15667,tt0454864,The Last Winter,141568.95292658728,7258308.531746031,0.0195044
9780,14458,tt0457275,Altered,63635.042559523805,11613293.650793651,0.0054794999999999
9782,76101,tt1579232,Freerunner,291740.36774414394,6505208.078634651,0.0448472
9784,43434,tt1321865,Carlos,1421789.0573751696,24157968.59522324,0.0588538333333333
9786,65650,tt1582271,The Good Doctor,66375.2401095408,7806249.694361581,0.0085028333333333
9789,351043,tt2837336,Amnesiac,75556.37258086972,3704227.966770316,0.0203973333333333
9792,22476,tt1020543,Infestation,50139.72965036334,4774432.848413094,0.0105017142857142
9794,312526,tt2474972,Alien Outpost,56580.01611499729,4944833.062989998,0.0114422499999999
9795,254472,tt3300572,Stung,87771.68167262262,3086856.638975263,0.0284339999999999
9797,122800,tt1815708,Freelancers,581692.5061194978,14021294.110473268,0.0414863636363636
9798,17436,tt0865554,The Informers,519477.814846983,24466867.62376743,0.0212318888888888
9799,11588,tt0325596,The I Inside,113037.02546320805,13633478.030704074,0.0082911363636363
9803,525554,tt7816392,Lukas,618271.52122402,8122785.457992011,0.0761157024793388
9804,10263,tt0401815,Tamara,309994.0220430107,5244713.261648744,0.059106
9805,17774,tt0298296,Derailed,484507.51486937184,29281767.648693714,0.0165463888888888
9806,2767,tt0101318,Les amants du Pont-Neuf,63771.71618942731,60164023.4948605,0.0010599642857142
9811,15742,tt0410730,Taxidermia,119859.35210813492,3373605.190749008,0.0355285652384011
9817,290555,tt1403241,Wolves,607168.6345549473,22251748.783454984,0.0272863333333333
9821,334527,tt3687310,Criminal Activities,211750.9569777695,8643198.589130737,0.0244991428571428
9829,340674,tt1901024,Dark Crimes,24726.3854850721,5217505.0910568,0.0047391205285942
9830,27374,tt0816556,Lake Mungo,11087.597197686178,1574816.6643282976,0.007040563799479
9832,421658,tt5254610,Final Score,1716453.561031751,23309186.920316838,0.0736385
9835,1847,tt0070334,The Long Goodbye,142497.93795045043,11205259.009009007,0.0127170588235294
9838,11559,tt0410764,Tideland,849060.6359703019,28920847.414234504,0.0293580829015544
9843,23963,tt1226681,Pontypool,43812.924064380495,2046185.5064627544,0.0214119999999999
9844,11827,tt0082509,Heavy Metal,1759616.3583608358,29941600.660066,0.0587682795698924
9853,332411,tt3212232,I Am Wrath,278783.5575837371,14632323.223905968,0.0190525833333333
9862,316154,tt4334266,The Bad Batch,241041.6039082898,7163552.545691905,0.0336483333333333
9872,458723,tt6857112,Us,292114212.63607097,22894346.72236629,12.759229
9877,250546,tt3322940,Annabelle,317764443.21926105,8035353.727358744,39.545794
9879,23827,tt1179904,Paranormal Activity,263761223.7003407,20461.855064627547,12890.386666666664
9883,2171,tt0243655,Wet Hot American Summer,487823.3310559006,8262422.360248446,0.0590412
9888,10669,tt0068473,Deliverance,31743.96578947368,14002631.578947367,0.0022669999999999
9895,91586,tt2226417,Insidious: Chapter 2,203413067.6875561,6281309.426203119,32.3838636
9899,44214,tt0947798,Black Swan,442088202.81088334,17447421.763216786,25.33831123076923
9901,9336,tt0087928,Police Academy,228712823.1334937,12675144.369586138,18.044198666666663
9925,1412,tt0098724,"Sex, Lies, and Videotape",58393327.0635887,2832145.161290322,20.618055833333337
9927,308504,tt2493486,Last Knights,2220011.731331508,49389706.22360421,0.044948875
9938,41436,tt1536044,Paranormal Activity 2,238240560.7961257,4026328.0992038734,59.17067733333333
9939,460019,tt6772950,Truth or Dare,111104066.93182588,4079107.711055446,27.23734571428572
9941,238636,tt2975578,The Purge: Anarchy,138366769.9846031,11125874.391727492,12.436485000000005
9953,2623,tt0084434,An Officer and a Gentleman,393630236.84839374,22745207.25388601,17.306073866666665
9954,38358,tt1320244,The Last Exorcism,93186044.81961054,2415796.859522324,38.57362611111111
9963,280092,tt3195644,Insidious: Chapter 3,139506027.14275768,12347426.555901052,11.2983889
9982,14576,tt0323939,Shade,730202.8542934783,15905163.043478258,0.0459098
9985,208869,tt2556874,Plastic,1204050.7801306094,12362082.657474993,0.0973987
9990,455957,tt3282076,Domino,363763.6962023336,8928795.221722854,0.0407405128205128
9993,257440,tt2978102,Term Life,297271.4979771423,20119444.43287071,0.0147753333333333
9996,157351,tt1838520,The Truth About Emanuel,5532.577342599707,1633140.4508128108,0.0033876923076923
9997,4722,tt0106452,Body Snatchers,868583.8376470588,26328823.529411763,0.0329898461538461
10000,123377,tt2299842,피에타,8433548.376177078,165136.4287176494,51.070187490833874
10004,125490,tt2099556,Antiviral,78784.37694364834,4185143.423238412,0.0188247734847485
10010,43920,tt1422020,Dog Pound,625053.8846672414,8628706.985888945,0.0724388817107163
10013,400,tt0114660,Things to Do in Denver When You're Dead,1017314.0992782152,13442158.792650916,0.0756808571428571
10021,11134,tt0104558,警察故事 III：超級警察,33939219.1233072,1877330.7198859584,18.078444444444447
10028,2269,tt0409904,Дневной дозор,62303189.39712302,6096979.166666667,10.218698095238096
10035,9346,tt0086200,Risky Business,186705007.50938752,18217479.919678718,10.248673709677416
10044,72571,tt1778304,Paranormal Activity 3,269367453.1576116,6505208.078634651,41.407968800000006
10054,37861,tt0862467,Valhalla Rising,385688.2343605066,8924371.244377425,0.0432174126108323
10063,4247,tt0175142,Scary Movie,472496376.7828397,32290621.370499417,14.632619526315793
10069,396422,tt5140878,Annabelle: Creation,365957106.8538675,17908881.364229765,20.434392266666663
10070,578,tt0073195,Jaws,2567320725.4647765,38077788.104089215,67.423053
10071,439079,tt5814060,The Nun,426035638.2242232,25640105.61234852,16.615986090909093
10076,18415,tt0119237,Gummo,212970.7871962617,2370414.3302180683,0.0898453846153846
10100,85,tt0082971,Raiders of the Lost Ark,1256044391.1755774,57951485.14851484,21.674067333333337
10102,839,tt0067023,Duel,18383.06962962963,3251722.222222222,0.0056533333333333
10106,138697,tt2229499,Don Jon,49546158.46497423,3768785.655721871,13.146451666666668
10110,179826,tt1767354,Odd Thomas,1443780.328064836,33919070.90149684,0.0425654444444444
10133,138843,tt1457767,The Conjuring,401377878.3302498,25125237.704812475,15.9750878
10137,77068,tt0780645,War of the Dead,75831.21057264412,1795177.2213800184,0.0422416292216263
10139,13692,tt0470679,August,17175.74107188474,4621519.440044959,0.0037164705882352
10141,31896,tt1185242,Finding Bliss,9252.850860224577,2046185.5064627544,0.004522
10143,14390,tt0250347,Double Whammy,123814.05155279502,6609937.888198758,0.0187314999999999
10146,560252,tt6301452,Matriarch,6450.817480197684,68142.07704285423,0.0946671683656017
10147,133764,tt2208216,Aurora,115.9943421866425,1845501.850767006,6.285246592325783e-05
10149,16843,tt0396401,11:11,45235.26040232927,1393403.4250926415,0.0324638647987547
10150,35610,tt0107819,Philadelphia Experiment II,6015.123529411764,10126470.588235293,0.000594
10152,403434,tt4447108,Level Up,29365.853350110618,644427.0245451174,0.0455689352426508
10153,36141,tt0114788,The Underneath,1029329.4689304462,12482004.59317585,0.0824650769230769
10155,34989,tt1224373,Slovenka,50907.73127712235,2996229.4371134117,0.016990598465706
10156,32033,tt0095924,Pulse,99935.62159763312,14843026.204564665,0.0067328333333333
10157,11466,tt0323998,Smala Sussie,143356.41554347824,2853680.495516304,0.050235622302048
10159,32305,tt0168172,Simon Sez,513203.7428571428,17566326.53061224,0.0292152
10162,21792,tt0410537,령,276017.5090259396,2788665.960825833,0.0989783333333333
10165,121869,tt1702429,Eisenstein in Guanajuato,113492.60593122013,3453352.954007518,0.0328644675023777
10169,291290,tt3236976,Submerged,25698.698890796863,12347426.555901052,0.0020813
10171,397003,tt3187378,The Asian Connection,42354.47893186448,2438720.5373176616,0.0173674999999999
10176,4612,tt0300902,Absolon,11159.062391304347,12724130.43478261,0.000877
10177,100542,tt1785669,Vikingdom,939523.0886386756,19597685.40975373,0.0479405128205128
10179,26291,tt0102898,Shakes the Clown,247323.5570117474,3008201.1747430246,0.0822164285714285
10181,13503,tt0193560,Texas Rangers,1262068.49068323,62794409.93788819,0.0200984210526315
10183,15321,tt0120394,Twin Town,233254.2402803738,6017205.607476635,0.0387645454545454
10187,58156,tt1483753,Till det som är vackert,114604.12196963692,2913664.487803968,0.0393333283393978
10190,543915,tt7468616,The Boat,112822.19593048496,5723586.680591573,0.0197117999999999
10193,161321,tt0817545,The Power of Few,57359.66141820164,5025047.540962495,0.01141475
10197,48130,tt0245090,Edges of the Lord,255751.71677018635,12393633.540372672,0.0206357333333333
10202,309919,tt1772261,The Curse of Downers Grove,41316.9587413561,2469485.3111802107,0.016731
10203,31880,tt0807028,The Pool Boys,3095.19660944266,20461855.064627547,0.0001512666666666
10204,269776,tt3218580,Alléluia,59864.6214770884,4911482.6363966605,0.0121887067325577
10206,21867,tt0091374,Lady Jane,741373.0851277373,22696783.75912409,0.0326642352941176
10208,31583,tt0097662,Kill Me Again,669552.1578225805,9440483.870967742,0.0709234999999999
10210,42307,tt1241330,Road Train,8004.340261217301,1342109.3664012917,0.005964
10215,34288,tt0122143,The Last Broadcast,21719.31003067485,1615.886503067485,13.44111111111111
10219,394223,tt5344794,Sniper: Special Ops,26461.337190165283,6096801.343294153,0.0043402
10220,23592,tt0316824,In Enemy Hands,96256.97173579108,8091843.317972349,0.0118955555555555
